,time,code,OPEN,HIGH,LOW,CLOSE,PCT_CHG,VOLUME,AMT,FREE_TURN,rsi,close_deviation,min_volume,is_min
205953,2015-03-20,002245.SZ,8.78,9.66,8.78,9.5,8.20046,98193600.0,900586000.0,13.1183,18.1281941224,-0.415186678568,9126040.0,False
216935,2015-03-26,002625.SZ,7.8,7.8,7.8,7.8,10.0141,26526.0,206903.0,0.0146545,6.17361133744,-0.397543832548,26526.0,True
219593,2015-03-27,002625.SZ,8.58,8.58,8.58,8.58,10.0,66935.0,574302.0,0.0369787,19.92824715,-0.319803393055,26526.0,False
222502,2015-03-30,300131.SZ,14.41,14.41,14.41,14.41,10.0,75168.0,1083170.0,0.028314,10.5330977312,-0.512219890326,75168.0,True
225160,2015-03-31,300131.SZ,15.85,15.85,15.85,15.85,9.99306,112112.0,1776980.0,0.04223,18.0189756061,-0.451794206658,75168.0,False
244609,2015-04-10,600656.SH,4.98,5.5,4.98,5.5,4.96183,69311200.0,348836000.0,36.4167,16.5539172165,-0.305555555556,1420200.0,False
256450,2015-04-17,002268.SZ,55.7,59.88,53.88,59.69,7.93852,9570760.0,542311000.0,2.779,19.8020691401,-0.44273023905,3877820.0,False
260523,2015-04-20,600617.SH,20.42,22.45,20.42,22.45,9.9951,12010800.0,266146000.0,9.05544,12.4954203492,-0.345538291112,2551900.0,False
262055,2015-04-21,002559.SZ,15.51,16.58,15.4,16.22,4.57769,14720200.0,237215000.0,5.04486,10.4640473845,-0.478934095764,7545580.0,False
262154,2015-04-21,002658.SZ,23.6,25.41,23.6,25.4,6.27615,15609400.0,384929000.0,2.58058,17.5181699046,-0.507217134875,3796170.0,False
262380,2015-04-21,300139.SZ,24.01,25.53,24.01,25.44,6.44351,17671400.0,440948000.0,8.32922,18.863214812,-0.519292543744,5320880.0,False
262436,2015-04-21,300195.SZ,26.9,30.2,26.62,30.2,10.0182,6090260.0,179782000.0,5.6118,12.2043788824,-0.450879138862,3552990.0,False
262479,2015-04-21,300238.SZ,32.3,35.35,32.3,34.79,7.21109,8450530.0,286742000.0,4.67081,16.2235718521,-0.483306600131,3046030.0,False
262645,2015-04-21,300406.SZ,49.0,51.77,49.0,51.7,5.5102,4090430.0,208238000.0,8.37173,16.7208471536,-0.478728177414,1245730.0,False
264713,2015-04-22,002559.SZ,16.39,17.63,16.37,17.25,6.35018,19523300.0,334872000.0,6.69094,15.4512640559,-0.434259289626,7545580.0,False
265188,2015-04-22,300288.SZ,68.5,76.2,68.48,76.2,10.0043,7402000.0,539044000.0,4.53587,13.2953946574,-0.661212122559,150219.0,False
265264,2015-04-22,300365.SZ,30.8,31.88,29.51,31.52,5.24207,5073480.0,157573000.0,8.815,16.923321286,-0.474745454848,1733200.0,False
265304,2015-04-22,300406.SZ,51.72,55.69,51.72,53.97,4.39072,4928580.0,266628000.0,10.0872,19.7259061371,-0.444690242723,1245730.0,False
267962,2015-04-23,300395.SZ,34.81,36.82,34.36,36.49,4.55587,3827490.0,136024000.0,11.8132,15.7754617694,-0.44473187656,733731.0,False
268162,2015-04-23,600184.SH,27.04,28.9,27.03,28.9,10.0114,10193600.0,290377000.0,4.86844,16.0443205311,-0.406229454306,1027340.0,False
270423,2015-04-24,300178.SZ,29.9,34.0,29.55,33.2,7.09677,22738100.0,730685000.0,4.37776,19.7526603139,-0.473855199246,5633860.0,False
270634,2015-04-24,300390.SZ,27.17,27.17,27.17,27.17,10.0,272445.0,7402330.0,1.16579,8.39293560968,-0.278611918701,232600.0,False
272781,2015-04-27,002597.SZ,11.78,12.28,11.76,12.16,4.02053,25603600.0,306519000.0,4.61027,15.9342795947,-0.438246367773,5710040.0,False
278513,2015-04-29,300207.SZ,17.82,19.49,17.63,19.1,7.0028,15959700.0,300130000.0,3.76095,12.7069337683,-0.593015203333,5195740.0,False
280947,2015-04-30,002700.SZ,16.06,17.51,15.7,16.97,5.66625,14620200.0,242811000.0,8.49246,9.63241199322,-0.397853277743,3692020.0,False
281038,2015-04-30,300043.SZ,14.3,15.35,13.85,15.0,7.52688,76926400.0,1126460000.0,9.97945,18.3309634798,-0.508720216163,23017600.0,False
281184,2015-04-30,300190.SZ,25.0,26.77,24.4,26.77,9.98357,20278000.0,533557000.0,6.64071,18.2329746258,-0.437309511298,4783260.0,False
283515,2015-05-04,002580.SZ,18.5,19.49,18.03,19.49,9.98871,13173800.0,247783000.0,8.84874,11.5563618215,-0.376060441144,2470030.0,False
283600,2015-05-04,002665.SZ,28.3,28.45,26.9,27.16,5.02707,33807800.0,937019000.0,5.86445,10.7134227192,-0.560503576168,3775640.0,False
283848,2015-05-04,300166.SZ,27.13,27.13,27.13,27.13,10.0162,163895.0,4446470.0,0.048419,11.8468662644,-0.498567600037,163895.0,True
283889,2015-05-04,300207.SZ,19.11,20.5,19.11,19.95,6.00425,23985000.0,478966000.0,5.65215,16.6263501206,-0.544977648025,5195740.0,False
283953,2015-05-04,300271.SZ,31.69,31.69,31.69,31.69,9.99653,19174.0,607624.0,0.00870615,13.8074534524,-0.425051707246,19174.0,True
284419,2015-05-04,600340.SH,32.5,33.69,32.4,33.69,9.99021,16534200.0,552950000.0,1.24986,11.3977124574,-0.404049069988,9347930.0,False
285951,2015-05-05,002326.SZ,16.75,18.33,16.75,18.33,10.024,31411500.0,555903000.0,7.50052,17.9720342697,-0.60313078497,9363870.0,False
285959,2015-05-05,002334.SZ,12.74,13.87,12.54,13.4,4.19907,39553300.0,525703000.0,7.76327,14.4046595843,-0.450920936712,8129980.0,False
286239,2015-05-05,002616.SZ,23.39,23.39,23.39,23.39,10.0188,484286.0,11327400.0,0.289562,13.6733642976,-0.417028064404,484286.0,True
286536,2015-05-05,300166.SZ,29.84,29.84,29.84,29.84,9.98894,982453.0,29316400.0,0.290243,19.2559550484,-0.437559490712,163895.0,False
286736,2015-05-05,300367.SZ,57.85,57.85,57.85,57.85,10.0019,68578.0,3967240.0,0.0446234,13.6038178049,-0.510100732097,68578.0,True
289424,2015-05-06,300367.SZ,63.64,63.64,63.64,63.64,10.0086,58995.0,3754440.0,0.0383878,19.4659593215,-0.452413116616,58995.0,True
290325,2015-05-06,601028.SH,15.0,15.98,14.54,15.98,9.97935,26377700.0,407084000.0,8.29161,16.3100869962,-0.429204172025,7121220.0,False
292015,2015-05-07,300269.SZ,20.9,22.97,20.58,22.97,10.0096,11317700.0,250611000.0,6.60161,17.2193376793,-0.556769064526,161304.0,False
292750,2015-05-07,600673.SH,8.4,9.18,8.21,8.71,4.1866,68331100.0,602700000.0,7.23301,6.60406132072,-0.621114905279,29019000.0,False
293515,2015-05-08,000753.SZ,6.88,7.2,6.84,7.17,4.51895,27304500.0,190219000.0,3.90606,17.3534566526,-0.373662371697,20311100.0,False
293713,2015-05-08,002023.SZ,17.0,18.25,16.7,17.92,7.36968,33322300.0,587774000.0,6.10346,7.74441859223,-0.479221156641,6313740.0,False
294045,2015-05-08,002356.SZ,26.1,28.63,25.33,28.63,9.98847,11376200.0,309932000.0,4.74008,14.1017377312,-0.668628506282,1957800.0,False
294091,2015-05-08,002402.SZ,20.5,21.79,19.8,21.42,7.63819,8127410.0,169927000.0,3.35954,16.0164531601,-0.417428198433,3324440.0,False
294099,2015-05-08,002410.SZ,25.55,26.8,24.8,26.53,5.73934,27069900.0,700813000.0,3.78098,14.6727656168,-0.32652154598,9957730.0,False
294141,2015-05-08,002452.SZ,10.1,10.48,10.1,10.42,4.2,12905700.0,133413000.0,4.21257,17.1858757481,-0.442378187462,4486270.0,False
294267,2015-05-08,002580.SZ,17.65,18.18,16.73,18.18,4.7235,12852600.0,224207000.0,8.63303,18.5831975354,-0.363835185023,2470030.0,False
294275,2015-05-08,002588.SZ,25.62,27.55,25.62,27.35,7.04501,7714460.0,206483000.0,2.19035,18.1836312873,-0.456478537361,2803770.0,False
294302,2015-05-08,002615.SZ,16.56,17.58,16.56,17.55,7.33945,6371040.0,109045000.0,6.19998,19.4311564716,-0.429583644814,1764130.0,False
294374,2015-05-08,002687.SZ,11.01,11.41,10.9,11.39,4.39963,3014510.0,33610400.0,2.83321,16.5619190422,-0.318841013067,1999330.0,False
294389,2015-05-08,002702.SZ,17.7,19.28,17.7,18.91,7.07814,5660660.0,104478000.0,4.60966,16.6556331181,-0.432694326943,1061460.0,False
294454,2015-05-08,300019.SZ,14.0,14.98,13.88,14.95,7.94224,5726440.0,82697100.0,2.64778,7.60383046608,-0.4781667772,1518180.0,False
294542,2015-05-08,300108.SZ,13.0,13.45,13.0,13.43,4.83997,5240540.0,69490300.0,4.29162,19.0239788088,-0.311017057843,3167360.0,False
294717,2015-05-08,300283.SZ,11.92,12.87,11.9,12.38,5.81197,7138380.0,87559200.0,5.60238,18.2592666823,-0.436183536377,1444400.0,False
294747,2015-05-08,300313.SZ,14.59,14.84,14.06,14.79,5.79399,2157430.0,31220800.0,1.49687,9.07219269815,-0.47948194552,976132.0,False
294803,2015-05-08,300370.SZ,20.66,23.0,20.66,22.84,8.7619,8953070.0,199742000.0,7.27159,15.9797514838,-0.535205535206,1485880.0,False
294817,2015-05-08,300384.SZ,61.4,65.65,60.61,65.65,10.0034,7232000.0,460670000.0,19.3617,13.6203967018,-0.635826061874,616652.0,False
295696,2015-05-08,601012.SH,15.31,16.35,14.59,16.24,6.91244,96274400.0,1484950000.0,5.95915,14.0057192981,-0.670901979857,23472000.0,False
296131,2015-05-11,000656.SZ,7.65,7.98,7.51,7.92,5.45939,231344000.0,1780550000.0,7.76714,15.8524468669,-0.618138424821,37843500.0,False
296401,2015-05-11,002023.SZ,18.2,19.59,18.03,19.25,7.42188,49027800.0,929960000.0,8.98017,14.6481601465,-0.425089969687,6313740.0,False
296874,2015-05-11,002497.SZ,8.68,9.13,8.55,9.08,5.21437,34047500.0,303588000.0,4.73045,11.0139835355,-0.487584650113,11115400.0,False
297097,2015-05-11,002725.SZ,24.28,25.45,24.09,25.15,4.66084,7312700.0,181529000.0,13.808,15.8003300018,-0.324079175457,1524760.0,False
297142,2015-05-11,300019.SZ,15.2,16.45,15.19,16.19,8.29431,10972200.0,174906000.0,5.0733,15.3583582251,-0.418775803267,1518180.0,False
297435,2015-05-11,300313.SZ,15.09,16.27,14.79,16.27,10.0068,6064700.0,95642800.0,4.20782,17.6303996534,-0.414611329987,976132.0,False
297505,2015-05-11,300384.SZ,66.0,71.11,65.0,70.06,6.71744,8974940.0,605915000.0,24.028,16.5844294744,-0.598446746622,616652.0,False
297510,2015-05-11,300389.SZ,52.1,55.38,50.28,53.91,4.47674,4563980.0,241983000.0,14.751,14.6194091065,-0.452751469379,624039.0,False
297522,2015-05-11,300401.SZ,22.4,24.48,22.36,24.48,10.0225,5665110.0,134672000.0,12.4782,14.9302048296,-0.446053584359,1054430.0,False
297659,2015-05-11,600111.SH,21.28,22.17,21.11,21.98,4.36847,74482500.0,1625860000.0,5.03441,13.7015394251,-0.277330264672,54222400.0,False
298126,2015-05-11,600673.SH,8.49,9.04,8.22,8.89,5.08274,157197000.0,1354490000.0,6.39987,9.90560737234,-0.580907483795,29019000.0,False
298384,2015-05-11,601012.SH,16.25,17.75,15.81,17.28,6.40394,93922000.0,1598460000.0,5.81355,17.2483844893,-0.632551512961,23472000.0,False
299089,2015-05-12,002023.SZ,19.3,20.26,18.63,20.08,4.31169,58444900.0,1136070000.0,10.705,19.1774698143,-0.383878984996,6313740.0,False
299562,2015-05-12,002497.SZ,9.64,9.9,9.54,9.83,8.25991,111557000.0,1085430000.0,15.4994,18.6203625716,-0.427406436581,11115400.0,False
300210,2015-05-12,300401.SZ,26.0,26.7,24.48,25.62,4.65686,12338000.0,315095000.0,27.1761,19.436629757,-0.403624343859,1054430.0,False
300605,2015-05-12,600415.SH,14.1,15.05,14.07,15.05,10.0146,124411000.0,1818030000.0,4.57122,18.1394788689,-0.41750203197,35120000.0,False
301232,2015-05-12,603188.SH,33.3,36.28,32.91,35.69,6.8243,19881200.0,679315000.0,13.8064,19.5650273182,-0.416996773798,2698960.0,False
303503,2015-05-13,600673.SH,8.98,9.85,8.84,9.63,6.64452,233666000.0,2205030000.0,9.51309,17.1812069995,-0.50676090965,29019000.0,False
303846,2015-05-13,601700.SH,14.56,15.93,14.55,15.48,6.8323,32397000.0,501395000.0,7.28255,15.9171334073,-0.519142657451,8913680.0,False
305563,2015-05-14,300375.SZ,27.84,29.08,27.83,28.79,4.04771,7265950.0,207992000.0,10.1086,19.6320068148,-0.386814052799,981371.0,False
310058,2015-05-18,002214.SZ,15.6,16.65,15.51,16.49,6.3871,27055000.0,436904000.0,7.82276,16.5890290572,-0.439744504468,5920010.0,False
310112,2015-05-18,002269.SZ,8.8,9.64,8.69,9.4,6.33484,145954000.0,1337760000.0,5.80913,19.529269547,-0.48894990078,18914900.0,False
310170,2015-05-18,002327.SZ,11.6,12.55,11.42,12.2,4.63122,35302200.0,429564000.0,7.92923,17.2788676254,-0.426853330828,4258870.0,False
310358,2015-05-18,002516.SZ,15.08,16.29,14.6,15.9,5.43767,31597500.0,484553000.0,11.6063,16.6059700403,-0.538923284374,3868950.0,False
313257,2015-05-19,002707.SZ,74.36,74.36,74.36,74.36,10.0,10620.0,789703.0,0.0129213,18.5637457119,-0.54729065389,10620.0,True
315366,2015-05-20,002100.SZ,12.1,13.12,12.0,13.12,9.97485,40298300.0,516943000.0,5.25939,19.1809655076,-0.367009215034,4484460.0,False
315753,2015-05-20,002488.SZ,36.84,40.52,35.05,40.52,9.98914,10294800.0,404839000.0,3.15275,17.8458573858,-0.446296802405,1111470.0,False
316360,2015-05-20,300347.SZ,47.3,53.41,46.88,52.6,8.34192,16388200.0,812728000.0,6.80676,19.162694066,-0.399128393468,2470570.0,False
318354,2015-05-21,002378.SZ,17.3,18.08,16.55,17.98,4.83965,26590000.0,464399000.0,3.10476,19.3894135832,-0.40223082933,3729300.0,False
318859,2015-05-21,300135.SZ,13.88,14.82,12.85,14.71,8.80177,33023200.0,463966000.0,4.65743,18.0516627215,-0.283679481873,4762460.0,False
333087,2015-05-28,600401.SH,5.4,5.5,5.3,5.5,4.96183,165089000.0,905463000.0,15.251,18.0671884434,-0.544777354743,1797870.0,False
337838,2015-06-01,300102.SZ,13.78,14.48,13.1,14.18,4.80414,32344000.0,450943000.0,9.21143,19.8850620584,-0.368444493932,6125780.0,False
340722,2015-06-02,300257.SZ,32.73,32.73,32.73,32.73,10.0168,149722.0,4900400.0,0.0183851,19.5672114625,-0.377750739075,149722.0,True
345997,2015-06-04,300074.SZ,19.07,19.07,19.07,19.07,9.97693,628865.0,11992500.0,0.18343,17.6036015647,-0.299900877418,628865.0,True
348342,2015-06-05,002441.SZ,21.92,21.92,21.92,21.92,9.98495,311612.0,6830540.0,0.100795,16.4634229804,-0.442515800048,311612.0,True
357001,2015-06-10,300159.SZ,25.38,28.58,25.08,28.58,10.0077,18591300.0,521286000.0,3.22747,12.3566546191,-0.470392572895,7392480.0,False
359557,2015-06-11,002737.SZ,67.0,70.0,64.7,69.75,4.21336,8241180.0,556396000.0,11.2893,13.6262045158,-0.445080910783,2544880.0,False
359740,2015-06-11,300159.SZ,29.35,30.95,27.98,30.85,7.94262,23625100.0,704198000.0,4.10135,18.4146885956,-0.420608314318,7392480.0,False
359946,2015-06-11,300366.SZ,35.56,35.56,35.56,35.56,9.99072,61296.0,2179690.0,0.17496,16.6893073966,-0.388041336465,61296.0,True
362281,2015-06-12,002714.SZ,48.3,52.05,48.3,51.44,5.19427,5905030.0,299593000.0,4.12214,17.949380418,-0.416021933235,1314460.0,False
363042,2015-06-12,600280.SH,20.09,21.84,20.09,21.46,8.05639,33140400.0,697851000.0,5.7719,17.7232528394,-0.383058546192,16438900.0,False
364841,2015-06-15,002519.SZ,20.69,20.69,20.69,20.69,9.99468,156952.0,3247340.0,0.0401073,17.8184680981,-0.373419542405,156952.0,True
365896,2015-06-15,600399.SH,16.68,17.96,16.19,17.39,4.31914,112057000.0,1906530000.0,9.9199,18.3484825847,-0.473612519486,20391700.0,False
370559,2015-06-17,002737.SZ,57.9,61.4,57.9,61.05,5.69598,5687130.0,338800000.0,7.79059,16.6717292361,-0.475745163202,2589610.0,False
372039,2015-06-17,603168.SH,66.73,71.15,66.5,70.48,5.5722,3516760.0,241285000.0,8.61102,17.6810970583,-0.562581069591,1260940.0,False
379024,2015-06-23,300183.SZ,33.83,35.48,32.01,35.15,4.30267,11761100.0,400339000.0,4.63166,16.7063564403,-0.485712613575,4763740.0,False
380170,2015-06-23,601231.SH,20.56,21.75,20.11,21.71,5.49077,13859200.0,292808000.0,1.36986,10.9315632344,-0.520099030693,9876910.0,False
380295,2015-06-23,603168.SH,59.64,62.9,57.75,62.89,5.46705,3302830.0,200793000.0,8.08721,19.8089133524,-0.563925571269,1260940.0,False
381011,2015-06-24,002175.SZ,64.11,69.5,64.11,67.77,6.30588,7239260.0,486507000.0,4.19596,13.4013788589,-0.437602695391,64102.0,False
381420,2015-06-24,002587.SZ,17.05,17.05,17.05,17.05,10.0,321280.0,5477820.0,0.135201,19.4810795406,-0.317248973871,321280.0,True
381595,2015-06-24,300001.SZ,22.5,23.59,22.38,23.06,4.06137,16481500.0,379684000.0,1.94244,12.2567271474,-0.60363705117,7026370.0,False
381960,2015-06-24,300368.SZ,27.25,27.25,27.25,27.25,10.0121,67582.0,1841610.0,0.0883154,12.5828548123,-0.415931669364,67582.0,True
381974,2015-06-24,300382.SZ,64.88,71.27,64.88,68.98,6.36854,1605030.0,109017000.0,5.06665,15.3064398579,-0.575029109705,73707.0,False
382925,2015-06-24,601258.SH,6.47,6.78,6.26,6.77,5.94679,279190000.0,1823620000.0,5.325,17.2005641311,-0.467725450114,110920000.0,False
382946,2015-06-24,601567.SH,16.93,17.91,16.9,17.26,4.22705,13317500.0,230721000.0,1.33009,15.0876968096,-0.598296366979,61051.0,False
391530,2015-06-30,000541.SZ,10.8,11.69,9.92,11.47,4.08348,71414100.0,774076000.0,7.32551,17.3599848616,-0.360806932486,25992600.0,False
391534,2015-06-30,000546.SZ,10.13,11.94,10.08,11.7,4.46429,16707700.0,179138000.0,9.86436,18.7702062079,-0.300615697292,5832150.0,False
391558,2015-06-30,000576.SZ,15.84,17.11,14.31,16.63,4.5912,33419400.0,510704000.0,13.0455,16.6978606421,-0.336193992616,8826240.0,False
391729,2015-06-30,000816.SZ,9.5,10.4,8.93,10.34,4.23387,79502500.0,765289000.0,7.302,18.9656518445,-0.268973806073,48851100.0,False
391741,2015-06-30,000831.SZ,24.33,25.92,21.92,25.58,5.05133,58469800.0,1387960000.0,7.84598,19.5122083617,-0.263439776556,33347800.0,False
391932,2015-06-30,002072.SZ,18.24,20.99,17.61,20.5,4.75217,25984800.0,492845000.0,14.7641,15.7164452401,-0.370383451834,8096960.0,False
392027,2015-06-30,002167.SZ,11.2,12.23,10.32,11.99,4.53357,41519900.0,463372000.0,8.77595,14.8260996537,-0.478854261746,17087400.0,False
392057,2015-06-30,002197.SZ,25.2,28.3,23.62,27.82,6.02134,39751100.0,1019070000.0,11.8006,14.8438766783,-0.563453767997,6035990.0,False
392170,2015-06-30,002311.SZ,12.43,13.81,11.35,13.79,9.88048,22261700.0,281602000.0,1.46881,18.0860579842,-0.408167206712,10188200.0,False
392221,2015-06-30,002362.SZ,27.66,31.74,27.03,31.46,4.7619,14247100.0,417072000.0,8.08751,19.1168427303,-0.300896656704,1259270.0,False
392436,2015-06-30,002579.SZ,13.6,15.95,13.6,15.8,4.56651,14295800.0,209224000.0,4.07914,16.8751860894,-0.459616601399,4695000.0,False
392466,2015-06-30,002609.SZ,17.14,20.7,17.14,20.0,5.04202,23097600.0,428581000.0,8.37138,14.6318225801,-0.617180920297,5119120.0,False
392483,2015-06-30,002626.SZ,17.57,19.88,16.39,19.68,8.07249,30162100.0,511481000.0,5.23648,12.812803528,-0.383835063166,1729050.0,False
392529,2015-06-30,002672.SZ,18.94,21.3,17.8,21.15,6.92619,22136400.0,422134000.0,5.15773,12.4188738637,-0.658865465572,4741690.0,False
392538,2015-06-30,002681.SZ,23.9,27.77,23.16,27.46,6.72367,15882200.0,399521000.0,7.58922,18.1011844582,-0.511796184685,5667320.0,False
392541,2015-06-30,002684.SZ,23.64,27.5,23.64,27.33,4.03502,13258600.0,333015000.0,6.44018,18.9549559005,-0.293076913128,6094940.0,False
392627,2015-06-30,300001.SZ,18.3,20.57,16.88,20.57,10.0,23420000.0,442275000.0,2.76018,18.2965268224,-0.578120513557,7026370.0,False
392796,2015-06-30,300171.SZ,25.13,29.4,24.3,28.09,4.03704,10333800.0,276646000.0,3.22595,13.3897007401,-0.548809380396,4295000.0,False
392925,2015-06-30,300300.SZ,22.94,26.19,21.5,25.35,6.11134,19841500.0,469401000.0,7.71568,15.2327438078,-0.595467964574,4307540.0,False
392949,2015-06-30,300324.SZ,24.45,28.85,24.44,28.39,4.56722,11385900.0,302972000.0,4.71623,11.7531109841,-0.628641316433,2180740.0,False
392951,2015-06-30,300326.SZ,24.95,28.44,23.27,27.85,7.73694,14605900.0,381087000.0,5.31731,13.4069504995,-0.618375526703,4247370.0,False
392996,2015-06-30,300372.SZ,17.0,19.22,16.23,18.78,4.15973,9837560.0,171058000.0,10.8418,18.9926994694,-0.507106019448,423200.0,False
392998,2015-06-30,300374.SZ,18.35,20.79,17.33,20.16,4.6729,6461680.0,121978000.0,13.2738,19.0498553492,-0.497907949791,3432700.0,False
393197,2015-06-30,600112.SH,17.52,19.08,16.41,19.0,4.22381,58170400.0,1019870000.0,11.4238,18.0073002063,-0.31871559962,20593200.0,False
393343,2015-06-30,600280.SH,12.28,14.3,11.95,13.87,4.44277,37123400.0,484753000.0,3.2328,19.3891390088,-0.460951011446,16438900.0,False
393445,2015-06-30,600399.SH,11.2,11.98,10.17,11.84,4.77876,67639000.0,747665000.0,5.98775,18.9459959809,-0.482980720945,29118600.0,False
393578,2015-06-30,600577.SH,7.3,7.88,6.76,7.82,4.12783,94467300.0,690918000.0,6.6567,17.9942477554,-0.458804802934,59141800.0,False
393606,2015-06-30,600606.SH,20.96,24.57,20.96,24.43,4.8948,26160100.0,587307000.0,5.04708,19.1325685243,-0.275020402107,13072800.0,False
393632,2015-06-30,600637.SH,38.0,42.84,36.39,42.08,4.31334,86499700.0,3420220000.0,5.47333,18.364590465,-0.327714981827,21504500.0,False
393663,2015-06-30,600674.SH,11.7,12.85,11.1,12.51,5.21447,120814000.0,1459570000.0,2.74443,16.3285102205,-0.537471808334,34045000.0,False
393960,2015-06-30,601231.SH,15.49,17.05,14.3,17.01,9.74194,30214000.0,478486000.0,1.49319,15.8939799142,-0.565678101342,9876910.0,False
393963,2015-06-30,601258.SH,5.0,5.5,4.55,5.46,8.11881,314093000.0,1551870000.0,5.99072,19.804708648,-0.514213265715,110920000.0,False
393984,2015-06-30,601567.SH,12.36,14.23,11.65,14.23,9.96909,18348500.0,238509000.0,1.83256,18.8822493707,-0.619039970016,61051.0,False
394005,2015-06-30,601700.SH,9.99,10.84,9.25,10.74,4.47471,36355600.0,362982000.0,3.26897,19.4823255279,-0.275303643725,18783000.0,False
394084,2015-06-30,603128.SH,10.46,11.86,9.87,11.64,6.10757,35899200.0,382657000.0,4.4874,19.0898943966,-0.486829053235,14022900.0,False
106660,2015-08-26,002687.SZ,7.88,8.78,7.2,8.3,4.01003,8780020.0,69726000.0,2.58885,19.8067524549,-0.23748277446,4273190.0,False
107199,2015-08-26,300460.SZ,22.1,23.74,20.55,22.55,4.4949,6648010.0,151101000.0,15.7985,18.6875389408,-0.327578237987,2835920.0,False
107210,2015-08-26,300471.SZ,86.12,91.37,83.32,86.63,4.23535,1889140.0,165687000.0,12.7645,19.830841763,-0.275581069611,911182.0,False
107848,2015-08-26,600741.SH,12.31,13.08,11.95,12.38,4.03361,36308200.0,454043000.0,1.40555,17.9584713689,-0.247096028705,12941300.0,False
108088,2015-08-26,601328.SH,5.12,5.45,5.03,5.26,4.15842,478275000.0,2499500000.0,1.21851,17.8506136589,-0.19139123751,130098000.0,False
108090,2015-08-26,601336.SH,31.0,33.29,30.07,31.67,4.48697,58079600.0,1841090000.0,2.78501,17.9908558906,-0.235208886742,12706300.0,False
108138,2015-08-26,601818.SH,3.4,3.63,3.34,3.48,4.19162,423201000.0,1471840000.0,1.06304,17.8674394965,-0.197139231745,104528000.0,False
108283,2015-08-26,603988.SH,31.01,33.11,29.0,32.0,4.40457,2165250.0,68646300.0,10.8263,15.4296799098,-0.309071673018,924232.0,False
108284,2015-08-26,603989.SH,35.45,38.18,34.0,36.16,4.17747,6669000.0,244477000.0,13.338,18.0734052395,-0.293280694211,3063030.0,False
108359,2015-08-27,000166.SZ,9.3,9.52,8.8,9.47,5.22222,98052000.0,904250000.0,2.99099,18.9769091679,-0.248949163296,42775100.0,False
108362,2015-08-27,000338.SZ,8.24,8.69,8.08,8.67,5.47445,47036100.0,396861000.0,2.2482,13.0337293131,-0.55977557186,15942200.0,False
108422,2015-08-27,000539.SZ,6.12,6.24,5.71,6.22,4.1876,31911800.0,194161000.0,1.24953,19.9405847095,-0.271150691352,18904300.0,False
108469,2015-08-27,000600.SZ,8.7,8.97,8.37,8.93,5.05882,20129600.0,175344000.0,1.84667,18.8836892208,-0.294517301311,5762660.0,False
108479,2015-08-27,000612.SZ,5.65,5.75,5.25,5.71,4.77064,22120200.0,123151000.0,2.30953,19.7890414385,-0.270800076623,11801400.0,False
108526,2015-08-27,000681.SZ,20.56,21.28,19.25,20.86,4.45669,8283290.0,170195000.0,4.21166,19.853594933,-0.28570205626,2937250.0,False
108529,2015-08-27,000685.SZ,11.01,11.29,10.24,11.17,4.39252,20436800.0,221851000.0,2.04891,19.3534878264,-0.259750157394,10661000.0,False
108564,2015-08-27,000728.SZ,15.5,15.99,14.25,15.8,5.68562,53231300.0,811819000.0,2.71021,19.333813538,-0.287437707173,25813100.0,False
108611,2015-08-27,000801.SZ,20.0,20.7,19.45,20.5,4.69867,18926100.0,381997000.0,4.11541,19.7500998965,-0.293018122877,2767200.0,False
108712,2015-08-27,000951.SZ,12.78,13.82,12.33,13.18,4.68626,5577740.0,72219300.0,1.32985,19.9987169086,-0.255051575526,3222920.0,False
108801,2015-08-27,002048.SZ,12.1,12.4,11.29,12.25,4.34412,13600200.0,163227000.0,2.95404,18.2606451592,-0.287314192629,8914240.0,False
108884,2015-08-27,002131.SZ,13.5,14.5,13.09,14.32,8.1571,57078300.0,786170000.0,9.23008,17.3113303581,-0.70218164424,2378500.0,False
109092,2015-08-27,002340.SZ,9.65,9.85,9.08,9.79,5.83784,37734500.0,360709000.0,3.22903,17.238266385,-0.307833710407,27876600.0,False
109130,2015-08-27,002378.SZ,8.85,9.1,8.5,9.08,4.36782,19601100.0,173064000.0,2.28871,16.8608636367,-0.309295603225,8153760.0,False
109392,2015-08-27,002641.SZ,7.55,7.87,7.23,7.72,4.32432,7108970.0,53965500.0,1.03905,19.3377282158,-0.264166229805,4403540.0,False
109395,2015-08-27,002644.SZ,13.66,13.95,12.51,13.95,6.00304,13631200.0,184045000.0,3.06809,19.841553253,-0.618529355465,1168090.0,False
109623,2015-08-27,300104.SZ,31.52,32.13,28.22,32.0,4.13277,77768600.0,2383100000.0,7.11889,19.3664980963,-0.292856748246,28895000.0,False
109667,2015-08-27,300148.SZ,13.85,14.18,13.29,14.18,5.66319,13197200.0,182040000.0,3.91006,18.7148821057,-0.293947768068,6755360.0,False
109684,2015-08-27,300165.SZ,14.35,14.68,13.52,14.59,5.72464,10210100.0,145387000.0,7.37706,19.7336076423,-0.282111840972,5677300.0,False
109753,2015-08-27,300234.SZ,12.36,12.47,11.7,12.28,4.33305,4897160.0,59443000.0,3.43723,17.7674894666,-0.271324729269,3785320.0,False
