file_name, open_change, latest_price, open_price
10001445_SH_2018-10-17_2018-10-17.csv,4.34782608696,0.12,0.115
10001471_SH_2018-10-17_2018-10-17.csv,6.88816855754,0.1319,0.1234
10001412_SH_2018-10-17_2018-10-17.csv,-5.55555555556,0.017,0.018
10001370_SH_2018-10-17_2018-10-17.csv,-8.33333333333,0.044,0.048
10001425_SH_2018-10-17_2018-10-17.csv,7.60401721664,0.075,0.0697
10001411_SH_2018-10-17_2018-10-17.csv,4.99075785582,0.3408,0.3246
10001491_SH_2018-10-17_2018-10-17.csv,-8.69565217391,0.0273,0.0299
10001457_SH_2018-10-17_2018-10-17.csv,-4.14285714286,0.0671,0.07
10001326_SH_2018-10-17_2018-10-17.csv,2.18722659668,0.2336,0.2286
10001378_SH_2018-10-17_2018-10-17.csv,-9.31506849315,0.0331,0.0365
10001453_SH_2018-10-17_2018-10-17.csv,-8.88888888889,0.0041,0.0045
10001473_SH_2018-10-17_2018-10-17.csv,7.22070844687,0.0787,0.0734
10001458_SH_2018-10-17_2018-10-17.csv,-3.39302544769,0.1025,0.1061
10001443_SH_2018-10-17_2018-10-17.csv,3.74384236453,0.2106,0.203
10001479_SH_2018-10-17_2018-10-17.csv,19.512195122,0.0098,0.0082
10001452_SH_2018-10-17_2018-10-17.csv,-5.26315789474,0.0018,0.0019
10001314_SH_2018-10-17_2018-10-17.csv,5.15463917526,0.102,0.097
10001464_SH_2018-10-17_2018-10-17.csv,-33.3333333333,0.0006,0.0009
10001334_SH_2018-10-17_2018-10-17.csv,-2.05479452055,0.429,0.438
10001495_SH_2018-10-17_2018-10-17.csv,19.2660550459,0.013,0.0109
10001319_SH_2018-10-17_2018-10-17.csv,3.11418685121,0.0298,0.0289
10001463_SH_2018-10-17_2018-10-17.csv,4.99800079968,0.2626,0.2501
10001359_SH_2018-10-17_2018-10-17.csv,2.45901639344,0.1875,0.183
10001476_SH_2018-10-17_2018-10-17.csv,10.2941176471,0.03,0.0272
10001482_SH_2018-10-17_2018-10-17.csv,-8.07339449541,0.1002,0.109
10001451_SH_2018-10-17_2018-10-17.csv,7.40740740741,0.0029,0.0027
10001477_SH_2018-10-17_2018-10-17.csv,12.3655913978,0.0209,0.0186
10001459_SH_2018-10-17_2018-10-17.csv,-5.42437779196,0.1482,0.1567
10001469_SH_2018-10-17_2018-10-17.csv,2.45901639344,0.0625,0.061
10001496_SH_2018-10-17_2018-10-17.csv,-13.5514018692,0.0185,0.0214
10001422_SH_2018-10-17_2018-10-17.csv,4.56081081081,0.1238,0.1184
10001421_SH_2018-10-17_2018-10-17.csv,6.01783060921,0.1427,0.1346
10001333_SH_2018-10-17_2018-10-17.csv,4.72440944882,0.0133,0.0127
10001449_SH_2018-10-17_2018-10-17.csv,4.8275862069,0.0152,0.0145
10001442_SH_2018-10-17_2018-10-17.csv,-2.1377672209,0.0412,0.0421
10001475_SH_2018-10-17_2018-10-17.csv,9.61038961039,0.0422,0.0385
10001485_SH_2018-10-17_2018-10-17.csv,-3.80210719194,0.21,0.2183
10001417_SH_2018-10-17_2018-10-17.csv,-7.36928777275,0.225,0.2429
10001418_SH_2018-10-17_2018-10-17.csv,9.28705440901,0.233,0.2132
10001450_SH_2018-10-17_2018-10-17.csv,8.69565217391,0.0075,0.0069
10001318_SH_2018-10-17_2018-10-17.csv,8.46994535519,0.0397,0.0366
10001490_SH_2018-10-17_2018-10-17.csv,4.12698412698,0.164,0.1575
10001322_SH_2018-10-17_2018-10-17.csv,-7.46965452848,0.0991,0.1071
10001320_SH_2018-10-17_2018-10-17.csv,5.68720379147,0.0223,0.0211
10001384_SH_2018-10-17_2018-10-17.csv,-4.61538461538,0.0248,0.026
10001492_SH_2018-10-17_2018-10-17.csv,-2.92682926829,0.0398,0.041
10001317_SH_2018-10-17_2018-10-17.csv,4.49678800857,0.0488,0.0467
10001478_SH_2018-10-17_2018-10-17.csv,17.2131147541,0.0143,0.0122
10001454_SH_2018-10-17_2018-10-17.csv,-6.81818181818,0.0082,0.0088
10001323_SH_2018-10-17_2018-10-17.csv,-4.7256097561,0.125,0.1312
10001424_SH_2018-10-17_2018-10-17.csv,5.26315789474,0.09,0.0855
10001369_SH_2018-10-17_2018-10-17.csv,2.71639042357,0.2231,0.2172
10001484_SH_2018-10-17_2018-10-17.csv,-4.96009122007,0.1667,0.1754
10001435_SH_2018-10-17_2018-10-17.csv,2.394106814,0.278,0.2715
10001468_SH_2018-10-17_2018-10-17.csv,-5.36707452725,0.3403,0.3596
10001493_SH_2018-10-17_2018-10-17.csv,4.59469555473,0.28,0.2677
10001455_SH_2018-10-17_2018-10-17.csv,-5.15463917526,0.0184,0.0194
10001456_SH_2018-10-17_2018-10-17.csv,-3.07692307692,0.0378,0.039
10001321_SH_2018-10-17_2018-10-17.csv,9.14634146341,0.0179,0.0164
10001483_SH_2018-10-17_2018-10-17.csv,-7.59493670886,0.1314,0.1422
10001360_SH_2018-10-17_2018-10-17.csv,-9.07668231612,0.0581,0.0639
10001460_SH_2018-10-17_2018-10-17.csv,-3.55329949239,0.19,0.197
10001461_SH_2018-10-17_2018-10-17.csv,-14.2857142857,0.0012,0.0014
10001467_SH_2018-10-17_2018-10-17.csv,-3.92868933641,0.291,0.3029
10001324_SH_2018-10-17_2018-10-17.csv,-2.30242688239,0.157,0.1607
10001472_SH_2018-10-17_2018-10-17.csv,3.3,0.1033,0.1
10001491_SH_2018-10-18_2018-10-18.csv,-2.80612244898,0.0381,0.0392
10001427_SH_2018-10-18_2018-10-18.csv,3.17577548006,0.1397,0.1354
10001318_SH_2018-10-18_2018-10-18.csv,4.87804878049,0.0344,0.0328
10001463_SH_2018-10-18_2018-10-18.csv,-2.87802649612,0.2126,0.2189
10001321_SH_2018-10-18_2018-10-18.csv,-2.0,0.0147,0.015
10001482_SH_2018-10-18_2018-10-18.csv,7.8137332281,0.1366,0.1267
10001313_SH_2018-10-18_2018-10-18.csv,-4.61401952085,0.1075,0.1127
10001322_SH_2018-10-18_2018-10-18.csv,3.80952380952,0.1199,0.1155
10001450_SH_2018-10-18_2018-10-18.csv,3.22580645161,0.0032,0.0031
10001460_SH_2018-10-18_2018-10-18.csv,2.24175824176,0.2326,0.2275
10001445_SH_2018-10-18_2018-10-18.csv,-3.11059907834,0.0841,0.0868
10001452_SH_2018-10-18_2018-10-18.csv,8.33333333333,0.0026,0.0024
10001495_SH_2018-10-18_2018-10-18.csv,5.625,0.0169,0.016
10001369_SH_2018-10-18_2018-10-18.csv,3.38635197537,0.2015,0.1949
10001442_SH_2018-10-18_2018-10-18.csv,2.16962524655,0.0518,0.0507
10001447_SH_2018-10-18_2018-10-18.csv,-5.01567398119,0.0303,0.0319
10001454_SH_2018-10-18_2018-10-18.csv,-11.1111111111,0.0176,0.0198
10001412_SH_2018-10-18_2018-10-18.csv,4.0,0.0234,0.0225
10001471_SH_2018-10-18_2018-10-18.csv,-2.97833935018,0.1075,0.1108
10001477_SH_2018-10-18_2018-10-18.csv,5.16129032258,0.0163,0.0155
10001480_SH_2018-10-18_2018-10-18.csv,4.53333333333,0.0784,0.075
10001457_SH_2018-10-18_2018-10-18.csv,3.125,0.099,0.096
10001443_SH_2018-10-18_2018-10-18.csv,-3.46420323326,0.1672,0.1732
10001464_SH_2018-10-18_2018-10-18.csv,9.09090909091,0.0012,0.0011
10001359_SH_2018-10-18_2018-10-18.csv,-2.97397769517,0.1566,0.1614
10001451_SH_2018-10-18_2018-10-18.csv,-17.6470588235,0.0014,0.0017
10001482_SH_2018-10-19_2018-10-19.csv,-3.37268128162,0.1719,0.1779
10001462_SH_2018-10-19_2018-10-19.csv,-2.69886363636,0.3425,0.352
10001451_SH_2018-10-19_2018-10-19.csv,9.09090909091,0.0012,0.0011
10001321_SH_2018-10-19_2018-10-19.csv,5.47945205479,0.0154,0.0146
10001446_SH_2018-10-19_2018-10-19.csv,-2.61194029851,0.0261,0.0268
10001456_SH_2018-10-19_2018-10-19.csv,-4.85611510791,0.1058,0.1112
10001452_SH_2018-10-19_2018-10-19.csv,2.85714285714,0.0072,0.007
10001313_SH_2018-10-19_2018-10-19.csv,-2.21729490022,0.0882,0.0902
10001497_SH_2018-10-19_2018-10-19.csv,3.34975369458,0.2098,0.203
10001475_SH_2018-10-19_2018-10-19.csv,-9.34256055363,0.0262,0.0289
10001453_SH_2018-10-19_2018-10-19.csv,2.71739130435,0.0189,0.0184
10001493_SH_2018-10-19_2018-10-19.csv,4.55974842767,0.1995,0.1908
10001378_SH_2018-10-19_2018-10-19.csv,-3.1746031746,0.061,0.063
10001476_SH_2018-10-19_2018-10-19.csv,2.77777777778,0.0185,0.018
10001474_SH_2018-10-19_2018-10-19.csv,-5.05319148936,0.0357,0.0376
10001377_SH_2018-10-19_2018-10-19.csv,4.27489177489,0.1927,0.1848
10001488_SH_2018-10-19_2018-10-19.csv,-2.01793721973,0.437,0.446
10001320_SH_2018-10-19_2018-10-19.csv,11.6279069767,0.0192,0.0172
10001499_SH_2018-10-19_2018-10-19.csv,4.93665356051,0.2402,0.2289
10001450_SH_2018-10-19_2018-10-19.csv,-13.0434782609,0.002,0.0023
10001492_SH_2018-10-19_2018-10-19.csv,3.16686967113,0.0847,0.0821
10001486_SH_2018-10-19_2018-10-19.csv,-2.25955967555,0.3374,0.3452
10001478_SH_2018-10-19_2018-10-19.csv,3.37078651685,0.0092,0.0089
10001481_SH_2018-10-19_2018-10-19.csv,-2.73151232512,0.146,0.1501
10001484_SH_2018-10-19_2018-10-19.csv,8.99959823222,0.2713,0.2489
10001473_SH_2018-10-19_2018-10-19.csv,-2.46406570842,0.0475,0.0487
10001449_SH_2018-10-19_2018-10-19.csv,-2.32558139535,0.0042,0.0043
10001359_SH_2018-10-19_2018-10-19.csv,4.24528301887,0.1326,0.1272
10001454_SH_2018-10-19_2018-10-19.csv,2.12201591512,0.0385,0.0377
10001412_SH_2018-10-19_2018-10-19.csv,-12.8767123288,0.0318,0.0365
10001328_SH_2018-10-19_2018-10-19.csv,2.5641025641,0.4,0.39
10001491_SH_2018-10-19_2018-10-19.csv,-2.02177293935,0.063,0.0643
10001498_SH_2018-10-19_2018-10-19.csv,11.1111111111,0.002,0.0018
10001324_SH_2018-10-19_2018-10-19.csv,-3.1007751938,0.225,0.2322
10001489_SH_2018-10-19_2018-10-19.csv,-2.53353204173,0.1308,0.1342
10001459_SH_2018-10-19_2018-10-19.csv,3.19106501795,0.2587,0.2507
10001480_SH_2018-10-19_2018-10-19.csv,4.52830188679,0.1108,0.106
10001448_SH_2018-10-19_2018-10-19.csv,-11.7647058824,0.0075,0.0085
10001332_SH_2018-10-19_2018-10-19.csv,-5.86872586873,0.1219,0.1295
10001495_SH_2018-10-19_2018-10-19.csv,8.87372013652,0.0319,0.0293
10001496_SH_2018-10-19_2018-10-19.csv,-8.37004405286,0.0416,0.0454
10001412_SH_2018-10-22_2018-10-22.csv,-13.3333333333,0.0143,0.0165
10001370_SH_2018-10-22_2018-10-22.csv,-3.25581395349,0.0416,0.043
10001451_SH_2018-10-22_2018-10-22.csv,37.5,0.0011,0.0008
10001445_SH_2018-10-22_2018-10-22.csv,-6.99658703072,0.109,0.1172
10001455_SH_2018-10-22_2018-10-22.csv,-15.9663865546,0.01,0.0119
10001458_SH_2018-10-22_2018-10-22.csv,6.60792951542,0.0968,0.0908
10001477_SH_2018-10-22_2018-10-22.csv,9.94764397906,0.021,0.0191
10001469_SH_2018-10-22_2018-10-22.csv,8.56313497823,0.0748,0.0689
10001496_SH_2018-10-22_2018-10-22.csv,8.0,0.0162,0.015
10001411_SH_2018-10-22_2018-10-22.csv,2.5641025641,0.348,0.3393
10001322_SH_2018-10-22_2018-10-22.csv,-3.74873353597,0.095,0.0987
10001444_SH_2018-10-22_2018-10-22.csv,-8.23798627002,0.1604,0.1748
10001378_SH_2018-10-22_2018-10-22.csv,-3.8961038961,0.0296,0.0308
10001468_SH_2018-10-22_2018-10-22.csv,-3.84615384615,0.33,0.3432
10001452_SH_2018-10-22_2018-10-22.csv,28.5714285714,0.0009,0.0007
10001450_SH_2018-10-22_2018-10-22.csv,-13.5135135135,0.0032,0.0037
10001449_SH_2018-10-22_2018-10-22.csv,-14.2857142857,0.0078,0.0091
10001384_SH_2018-10-22_2018-10-22.csv,-6.10328638498,0.02,0.0213
10001323_SH_2018-10-22_2018-10-22.csv,-3.14516129032,0.1201,0.124
10001359_SH_2018-10-22_2018-10-22.csv,3.995621237,0.19,0.1827
10001485_SH_2018-10-22_2018-10-22.csv,-9.38542162935,0.1902,0.2099
10001321_SH_2018-10-22_2018-10-22.csv,13.3720930233,0.0195,0.0172
10001471_SH_2018-10-22_2018-10-22.csv,3.75099760575,0.13,0.1253
10001314_SH_2018-10-22_2018-10-22.csv,4.38169425511,0.1072,0.1027
10001465_SH_2018-10-22_2018-10-22.csv,133.333333333,0.0007,0.0003
10001495_SH_2018-10-22_2018-10-22.csv,10.0,0.011,0.01
10001317_SH_2018-10-22_2018-10-22.csv,5.56621880998,0.055,0.0521
10001313_SH_2018-10-22_2018-10-22.csv,2.85714285714,0.1296,0.126
10001419_SH_2018-10-22_2018-10-22.csv,4.59183673469,0.205,0.196
10001461_SH_2018-10-22_2018-10-22.csv,-50.0,0.0006,0.0012
10001327_SH_2018-10-22_2018-10-22.csv,-9.95670995671,0.2288,0.2541
10001315_SH_2018-10-22_2018-10-22.csv,2.62529832936,0.086,0.0838
10001457_SH_2018-10-22_2018-10-22.csv,21.1627906977,0.0521,0.043
10001328_SH_2018-10-22_2018-10-22.csv,-4.88684814693,0.29,0.3049
10001483_SH_2018-10-22_2018-10-22.csv,-2.14974054855,0.132,0.1349
10001493_SH_2018-10-22_2018-10-22.csv,6.4435742257,0.299,0.2809
10001460_SH_2018-10-22_2018-10-22.csv,-6.89481630599,0.185,0.1987
10001454_SH_2018-10-22_2018-10-22.csv,-16.6666666667,0.0025,0.003
10001448_SH_2018-10-22_2018-10-22.csv,4.11764705882,0.0177,0.017
10001488_SH_2018-10-22_2018-10-22.csv,-3.92898719441,0.3301,0.3436
10001333_SH_2018-10-22_2018-10-22.csv,14.7286821705,0.0148,0.0129
10001464_SH_2018-10-22_2018-10-22.csv,-20.0,0.0004,0.0005
10001500_SH_2018-10-22_2018-10-22.csv,-52.9411764706,0.0032,0.0068
10001320_SH_2018-10-22_2018-10-22.csv,11.8421052632,0.0255,0.0228
10001441_SH_2018-10-22_2018-10-22.csv,2.29276895944,0.406,0.3969
10001443_SH_2018-10-22_2018-10-22.csv,3.95803528851,0.218,0.2097
10001453_SH_2018-10-22_2018-10-22.csv,75.0,0.0021,0.0012
10001475_SH_2018-10-22_2018-10-22.csv,4.7619047619,0.0418,0.0399
10001459_SH_2018-10-22_2018-10-22.csv,-8.97959183673,0.1338,0.147
10001420_SH_2018-10-22_2018-10-22.csv,2.62390670554,0.176,0.1715
10001490_SH_2018-10-22_2018-10-22.csv,-2.33702337023,0.1588,0.1626
10001331_SH_2018-10-22_2018-10-22.csv,3.55987055016,0.16,0.1545
10001482_SH_2018-10-22_2018-10-22.csv,3.4,0.1034,0.1
10001499_SH_2018-10-22_2018-10-22.csv,7.81880235805,0.3475,0.3223
10001369_SH_2018-10-22_2018-10-22.csv,3.38433008809,0.223,0.2157
10001492_SH_2018-10-22_2018-10-22.csv,-6.84596577017,0.0381,0.0409
10001319_SH_2018-10-22_2018-10-22.csv,3.77358490566,0.033,0.0318
10001318_SH_2018-10-22_2018-10-22.csv,6.91358024691,0.0433,0.0405
10001326_SH_2018-10-22_2018-10-22.csv,-3.35570469799,0.216,0.2235
10001447_SH_2018-10-22_2018-10-22.csv,-5.60975609756,0.0387,0.041
10001487_SH_2018-10-22_2018-10-22.csv,-2.29688035653,0.285,0.2917
10001479_SH_2018-10-22_2018-10-22.csv,4.6511627907,0.009,0.0086
10001332_SH_2018-10-23_2018-10-23.csv,-10.5367793241,0.045,0.0503
10001450_SH_2018-10-23_2018-10-23.csv,-13.5593220339,0.0102,0.0118
10001494_SH_2018-10-23_2018-10-23.csv,2.41379310345,0.3267,0.319
10001457_SH_2018-10-23_2018-10-23.csv,-9.00900900901,0.0101,0.0111
10001324_SH_2018-10-23_2018-10-23.csv,2.27894257065,0.1122,0.1097
10001425_SH_2018-10-23_2018-10-23.csv,6.47693817468,0.1085,0.1019
10001461_SH_2018-10-23_2018-10-23.csv,100.0,0.001,0.0005
10001460_SH_2018-10-23_2018-10-23.csv,-2.45829675154,0.1111,0.1139
10001318_SH_2018-10-23_2018-10-23.csv,3.82059800664,0.0625,0.0602
10001475_SH_2018-10-23_2018-10-23.csv,6.98412698413,0.0674,0.063
10001422_SH_2018-10-23_2018-10-23.csv,-2.65486725664,0.154,0.1582
10001378_SH_2018-10-23_2018-10-23.csv,8.24175824176,0.0197,0.0182
10001474_SH_2018-10-23_2018-10-23.csv,2.76243093923,0.093,0.0905
10001499_SH_2018-10-23_2018-10-23.csv,4.04920553562,0.406,0.3902
10001451_SH_2018-10-23_2018-10-23.csv,-23.6842105263,0.0029,0.0038
10001465_SH_2018-10-23_2018-10-23.csv,100.0,0.0004,0.0002
10001323_SH_2018-10-23_2018-10-23.csv,4.35294117647,0.0887,0.085
10001479_SH_2018-10-23_2018-10-23.csv,2.32558139535,0.0176,0.0172
10001456_SH_2018-10-23_2018-10-23.csv,11.1111111111,0.002,0.0018
10001321_SH_2018-10-23_2018-10-23.csv,-6.75241157556,0.029,0.0311
10001320_SH_2018-10-23_2018-10-23.csv,-2.63852242744,0.0369,0.0379
10001485_SH_2018-10-23_2018-10-23.csv,-3.66178428762,0.1447,0.1502
10001491_SH_2018-10-23_2018-10-23.csv,4.8,0.0131,0.0125
10001496_SH_2018-10-23_2018-10-23.csv,2.38095238095,0.0086,0.0084
10001333_SH_2018-10-23_2018-10-23.csv,4.60829493088,0.0227,0.0217
10001319_SH_2018-10-23_2018-10-23.csv,-2.04081632653,0.048,0.049
10001455_SH_2018-10-23_2018-10-23.csv,-61.5384615385,0.0005,0.0013
10001450_SH_2018-10-24_2018-10-24.csv,-20.0,0.0004,0.0005
10001475_SH_2018-10-24_2018-10-24.csv,9.32400932401,0.0469,0.0429
10001491_SH_2018-10-24_2018-10-24.csv,-2.12765957447,0.023,0.0235
10001460_SH_2018-10-24_2018-10-24.csv,-8.35881753313,0.1798,0.1962
10001489_SH_2018-10-24_2018-10-24.csv,7.19834282755,0.207,0.1931
10001479_SH_2018-10-24_2018-10-24.csv,13.0434782609,0.013,0.0115
10001481_SH_2018-10-24_2018-10-24.csv,-5.29032258065,0.0734,0.0775
10001360_SH_2018-10-24_2018-10-24.csv,-6.97674418605,0.056,0.0602
10001332_SH_2018-10-24_2018-10-24.csv,-5.18331226296,0.075,0.0791
10001447_SH_2018-10-24_2018-10-24.csv,23.2,0.0308,0.025
10001313_SH_2018-10-24_2018-10-24.csv,2.34670704012,0.1352,0.1321
10001477_SH_2018-10-24_2018-10-24.csv,-10.1818181818,0.0247,0.0275
10001316_SH_2018-10-24_2018-10-24.csv,12.0765832106,0.0761,0.0679
10001449_SH_2018-10-24_2018-10-24.csv,66.6666666667,0.0015,0.0009
10001333_SH_2018-10-24_2018-10-24.csv,6.54761904762,0.0179,0.0168
10001459_SH_2018-10-24_2018-10-24.csv,-15.5844155844,0.1235,0.1463
10001472_SH_2018-10-24_2018-10-24.csv,3.5538005923,0.1049,0.1013
10001457_SH_2018-10-24_2018-10-24.csv,-12.0,0.044,0.05
10001456_SH_2018-10-24_2018-10-24.csv,-13.2530120482,0.0144,0.0166
10001331_SH_2018-10-24_2018-10-24.csv,13.7931034483,0.165,0.145
10001483_SH_2018-10-24_2018-10-24.csv,-2.10843373494,0.13,0.1328
10001446_SH_2018-10-24_2018-10-24.csv,12.539184953,0.0718,0.0638
10001319_SH_2018-10-24_2018-10-24.csv,4.57142857143,0.0366,0.035
10001454_SH_2018-10-24_2018-10-24.csv,75.0,0.0014,0.0008
10001458_SH_2018-10-24_2018-10-24.csv,-17.3553719008,0.08,0.0968
10001478_SH_2018-10-24_2018-10-24.csv,9.09090909091,0.018,0.0165
10001455_SH_2018-10-24_2018-10-24.csv,-28.2608695652,0.0033,0.0046
10001317_SH_2018-10-24_2018-10-24.csv,5.67765567766,0.0577,0.0546
10001445_SH_2018-10-24_2018-10-24.csv,10.8309990663,0.1187,0.1071
10001370_SH_2018-10-24_2018-10-24.csv,-8.6859688196,0.041,0.0449
10001321_SH_2018-10-24_2018-10-24.csv,3.66972477064,0.0226,0.0218
10001443_SH_2018-10-24_2018-10-24.csv,6.5306122449,0.2088,0.196
10001485_SH_2018-10-24_2018-10-24.csv,-2.36518448439,0.2064,0.2114
10001500_SH_2018-10-24_2018-10-24.csv,6.3829787234,0.005,0.0047
10001487_SH_2018-10-24_2018-10-24.csv,-5.34706077715,0.285,0.3011
10001412_SH_2018-10-24_2018-10-24.csv,-16.1290322581,0.013,0.0155
10001444_SH_2018-10-24_2018-10-24.csv,3.09278350515,0.16,0.1552
10001462_SH_2018-10-24_2018-10-24.csv,-6.3829787234,0.2288,0.2444
10001448_SH_2018-10-24_2018-10-24.csv,7.40740740741,0.0087,0.0081
10001492_SH_2018-10-24_2018-10-24.csv,-7.10526315789,0.0353,0.038
10001463_SH_2018-10-24_2018-10-24.csv,3.71248025276,0.2626,0.2532
10001384_SH_2018-10-24_2018-10-24.csv,-14.0969162996,0.0195,0.0227
10001424_SH_2018-10-24_2018-10-24.csv,-8.53413654618,0.0911,0.0996
10001318_SH_2018-10-24_2018-10-24.csv,13.6258660508,0.0492,0.0433
10001496_SH_2018-10-24_2018-10-24.csv,-18.75,0.013,0.016
10001467_SH_2018-10-24_2018-10-24.csv,-5.33880903491,0.2766,0.2922
10001440_SH_2018-10-25_2018-10-25.csv,14.3112701252,0.0639,0.0559
10001417_SH_2018-10-25_2018-10-25.csv,-5.03715937242,0.23,0.2422
10001434_SH_2018-10-25_2018-10-25.csv,3.61695819745,0.3495,0.3373
10001422_SH_2018-10-25_2018-10-25.csv,-2.23107569721,0.1227,0.1255
10001412_SH_2018-10-25_2018-10-25.csv,21.978021978,0.0222,0.0182
10001334_SH_2018-10-25_2018-10-25.csv,2.05524861878,0.4618,0.4525
10001318_SH_2018-10-25_2018-10-25.csv,-11.25,0.0355,0.04
10001316_SH_2018-10-25_2018-10-25.csv,-5.71428571429,0.0561,0.0595
10001313_SH_2018-10-25_2018-10-25.csv,-2.95395308427,0.1117,0.1151
10001515_SH_2018-10-25_2018-10-25.csv,2.95523685354,0.2369,0.2301
10001487_SH_2018-10-25_2018-10-25.csv,5.79987253027,0.332,0.3138
10001514_SH_2018-10-25_2018-10-25.csv,3.56259277585,0.2093,0.2021
10001427_SH_2018-10-25_2018-10-25.csv,20.4838709677,0.1494,0.124
10001324_SH_2018-10-25_2018-10-25.csv,10.2088167053,0.19,0.1724
10001319_SH_2018-10-25_2018-10-25.csv,-16.0535117057,0.0251,0.0299
10001470_SH_2018-10-25_2018-10-25.csv,9.63086316958,0.395,0.3603
10001495_SH_2018-10-25_2018-10-25.csv,32.0,0.0198,0.015
10001475_SH_2018-10-25_2018-10-25.csv,-2.02702702703,0.029,0.0296
10001493_SH_2018-10-25_2018-10-25.csv,-5.39816232772,0.2471,0.2612
10001384_SH_2018-10-25_2018-10-25.csv,10.394265233,0.0308,0.0279
10001331_SH_2018-10-25_2018-10-25.csv,-2.99270072993,0.1329,0.137
10001423_SH_2018-10-25_2018-10-25.csv,-7.49306197965,0.1,0.1081
10001425_SH_2018-10-25_2018-10-25.csv,-3.64779874214,0.0766,0.0795
10001326_SH_2018-10-25_2018-10-25.csv,7.4197582326,0.2577,0.2399
10001419_SH_2018-10-25_2018-10-25.csv,-2.88713910761,0.185,0.1905
10001426_SH_2018-10-25_2018-10-25.csv,7.62548262548,0.1115,0.1036
10001428_SH_2018-10-25_2018-10-25.csv,6.7876344086,0.1589,0.1488
10001317_SH_2018-10-25_2018-10-25.csv,-10.1796407186,0.045,0.0501
10001500_SH_2018-10-25_2018-10-25.csv,12.5,0.0117,0.0104
10001321_SH_2018-10-25_2018-10-25.csv,-14.8717948718,0.0166,0.0195
10001485_SH_2018-10-25_2018-10-25.csv,5.98290598291,0.248,0.234
10001471_SH_2018-10-25_2018-10-25.csv,2.38805970149,0.1029,0.1005
10001486_SH_2018-10-25_2018-10-25.csv,4.59645313066,0.289,0.2763
10001378_SH_2018-10-25_2018-10-25.csv,16.2601626016,0.0429,0.0369
10001325_SH_2018-10-25_2018-10-25.csv,8.10151293314,0.2215,0.2049
10001370_SH_2018-10-25_2018-10-25.csv,17.9133858268,0.0599,0.0508
10001481_SH_2018-10-25_2018-10-25.csv,-15.4166666667,0.1015,0.12
10001499_SH_2018-10-25_2018-10-25.csv,-3.52159468439,0.2904,0.301
10001432_SH_2018-10-25_2018-10-25.csv,6.66161998486,0.2818,0.2642
10001488_SH_2018-10-25_2018-10-25.csv,4.85651214128,0.38,0.3624
10001516_SH_2018-10-25_2018-10-25.csv,3.4536282499,0.2666,0.2577
10001322_SH_2018-10-25_2018-10-25.csv,11.1111111111,0.125,0.1125
10001478_SH_2018-10-25_2018-10-25.csv,-18.3673469388,0.008,0.0098
10001436_SH_2018-10-25_2018-10-25.csv,14.6198830409,0.098,0.0855
10001469_SH_2018-10-25_2018-10-25.csv,-7.46478873239,0.0657,0.071
10001332_SH_2018-10-25_2018-10-25.csv,10.6981981982,0.0983,0.0888
10001369_SH_2018-10-25_2018-10-25.csv,-4.49101796407,0.1914,0.2004
10001418_SH_2018-10-25_2018-10-25.csv,-3.93053016453,0.2102,0.2188
10001442_SH_2018-10-25_2018-10-25.csv,3.83064516129,0.0515,0.0496
10001359_SH_2018-10-25_2018-10-25.csv,-4.93166963755,0.16,0.1683
10001323_SH_2018-10-25_2018-10-25.csv,3.36194563662,0.1445,0.1398
10001496_SH_2018-10-25_2018-10-25.csv,-25.0,0.03,0.04
10001420_SH_2018-10-25_2018-10-25.csv,-4.07673860911,0.16,0.1668
10001477_SH_2018-10-25_2018-10-25.csv,-12.9496402878,0.0121,0.0139
10001430_SH_2018-10-25_2018-10-25.csv,3.49926071957,0.21,0.2029
10001472_SH_2018-10-25_2018-10-25.csv,-2.375,0.0781,0.08
10001333_SH_2018-10-25_2018-10-25.csv,-12.0805369128,0.0131,0.0149
10001438_SH_2018-10-25_2018-10-25.csv,7.67085076709,0.0772,0.0717
10001328_SH_2018-10-25_2018-10-25.csv,5.19801980198,0.34,0.3232
10001509_SH_2018-10-25_2018-10-25.csv,-2.54237288136,0.138,0.1416
10001484_SH_2018-10-25_2018-10-25.csv,2.95315682281,0.2022,0.1964
10001492_SH_2018-10-25_2018-10-25.csv,2.23367697595,0.0595,0.0582
10001360_SH_2018-10-25_2018-10-25.csv,10.3801169591,0.0755,0.0684
10001491_SH_2018-10-25_2018-10-25.csv,2.17391304348,0.047,0.046
10001320_SH_2018-10-25_2018-10-25.csv,-19.6787148594,0.02,0.0249
10001479_SH_2018-10-25_2018-10-25.csv,-15.9420289855,0.0058,0.0069
10001333_SH_2018-10-26_2018-10-26.csv,4.6783625731,0.0179,0.0171
10001495_SH_2018-10-26_2018-10-26.csv,-16.3265306122,0.0082,0.0098
10001479_SH_2018-10-26_2018-10-26.csv,-8.9552238806,0.0122,0.0134
10001360_SH_2018-10-26_2018-10-26.csv,-5.83038869258,0.0533,0.0566
10001480_SH_2018-10-26_2018-10-26.csv,4.49678800857,0.0488,0.0467
10001482_SH_2018-10-26_2018-10-26.csv,7.31132075472,0.091,0.0848
10001313_SH_2018-10-26_2018-10-26.csv,2.67123287671,0.1499,0.146
10001484_SH_2018-10-26_2018-10-26.csv,-2.40572171651,0.1501,0.1538
10001474_SH_2018-10-26_2018-10-26.csv,-4.88466757123,0.0701,0.0737
