,2015,2016,2017
08292200,,-1.0,126.0
08292300,,1.0,121.0
08300900,,19.0,105.0
08301000,,12.0,107.0
08301100,,14.0,113.0
08301300,,14.0,104.0
08301400,,15.0,120.0
08301500,,12.0,114.0
08302100,,20.0,110.0
08302200,,15.0,109.0
08302300,,16.0,103.0
08310000,-10.0,,
08310100,-12.0,,
08310900,-10.0,11.0,104.0
08311000,-8.0,13.0,109.0
08311100,-8.0,21.0,113.0
08311300,-8.0,19.0,113.0
08311400,-6.0,21.0,115.0
08311500,-12.0,18.0,126.0
08312100,-11.0,19.0,110.0
08312200,-15.0,10.0,109.0
08312300,-11.0,12.0,103.0
09010000,-8.0,,
09010100,-5.0,,
09010900,-5.0,18.0,129.0
09011000,-4.0,17.0,121.0
09011100,-4.0,19.0,127.0
09011300,-7.0,17.0,137.0
09011400,-5.0,15.0,136.0
09011500,-1.0,13.0,146.0
09012100,-12.0,15.0,118.0
09012200,-8.0,20.0,127.0
09012300,-8.0,20.0,128.0
09020000,-3.0,,
09020100,1.0,,
09020900,1.0,20.0,
09021000,-2.0,17.0,
09021100,-2.0,17.0,
09021300,-3.0,21.0,
09021400,-2.0,15.0,
09021500,-1.0,14.0,
09022100,-6.0,12.0,
09022200,-2.0,17.0,
09022300,-3.0,15.0,
09040900,,,130.0
09041000,,,141.0
09041100,,,134.0
09041300,,,136.0
09041400,,,137.0
09041500,,,125.0
09042100,,,147.0
09042200,,,145.0
09042300,,,143.0
09050900,,28.0,135.0
09051000,,16.0,148.0
09051100,,12.0,147.0
09051300,,15.0,140.0
09051400,,12.0,139.0
09051500,,17.0,133.0
09052100,,16.0,132.0
09052200,,14.0,134.0
09052300,,15.0,135.0
09060900,,17.0,133.0
09061000,,14.0,131.0
09061100,,14.0,135.0
09061300,,13.0,142.0
09061400,,13.0,144.0
09061500,,18.0,124.0
09062100,,15.0,134.0
09062200,,13.0,133.0
09062300,,17.0,132.0
09070900,-4.0,11.0,116.0
09071000,-6.0,7.0,122.0
09071100,-6.0,7.0,116.0
09071300,-9.0,6.0,117.0
09071400,-9.0,4.0,119.0
09071500,-9.0,5.0,112.0
09072100,,13.0,128.0
09072200,,12.0,122.0
09072300,,9.0,117.0
09080000,-7.0,,
09080100,-9.0,,
09080900,-9.0,-1.0,121.0
09081000,-8.0,8.0,130.0
09081100,-6.0,7.0,129.0
09081300,-6.0,10.0,111.0
09081400,-6.0,9.0,114.0
09081500,-3.0,8.0,111.0
09082000,,5.0,
09082100,-10.0,3.0,110.0
09082200,-6.0,3.0,115.0
09082300,-8.0,2.0,122.0
09090000,-11.0,,
09090100,-11.0,,
09090900,-11.0,1.0,
09091000,-12.0,5.0,
09091100,-12.0,6.0,
09091300,-12.0,12.0,
09091400,-11.0,9.0,
09091500,-15.0,13.0,
09092100,-1.0,3.0,
09092200,-4.0,4.0,
09092300,-10.0,4.0,
09100000,-12.0,,
09100100,-14.0,,
09100900,-15.0,,
09101000,-18.0,,
09101100,-15.0,,
09101300,-14.0,,
09101400,-15.0,,
09101500,-14.0,,
09102100,-13.0,,
09102200,-12.0,,
09102300,-13.0,,
09110000,-12.0,,
09110100,-14.0,,
09110900,-12.0,,111.0
09111000,-12.0,,128.0
09111100,-15.0,,130.0
09111300,-15.0,,129.0
09111400,-14.0,,125.0
09111500,-7.0,,122.0
09112100,-16.0,,114.0
09112200,-13.0,,122.0
09112300,-14.0,,116.0
09120900,,4.0,122.0
09121000,,2.0,115.0
09121100,,-1.0,117.0
09121300,,2.0,121.0
09121400,,4.0,118.0
09121500,,3.0,132.0
09122100,,10.0,120.0
09122200,,11.0,118.0
09122300,,11.0,125.0
09130900,,2.0,137.0
09131000,,4.0,139.0
09131100,,6.0,125.0
09131300,,2.0,125.0
09131400,,7.0,131.0
09131500,,5.0,135.0
09132100,,5.0,133.0
09132200,,3.0,128.0
09132300,,2.0,136.0
09140000,-10.0,,
09140100,-11.0,,
09140900,-10.0,5.0,133.0
09141000,-12.0,6.0,128.0
09141100,-14.0,8.0,127.0
09141300,-19.0,4.0,124.0
09141400,-20.0,4.0,117.0
09141500,-21.0,2.0,122.0
09142100,-7.0,3.0,138.0
09142200,-9.0,6.0,123.0
09142300,-9.0,7.0,128.0
09150000,-26.0,,
09150100,-25.0,,
09150900,-27.0,,131.0
09151000,-24.0,,121.0
09151100,-25.0,,123.0
09151300,-27.0,,120.0
09151400,-29.0,,125.0
09151500,-25.0,,130.0
09152100,-23.0,,125.0
09152200,-26.0,,128.0
09152300,-26.0,,130.0
09160000,-22.0,,
09160100,-19.0,,
09160900,-19.0,,
09161000,-18.0,,
09161100,-21.0,,
09161300,-21.0,,
09161400,-18.0,,
09161500,-17.0,,
09162100,-24.0,,
09162200,-25.0,,
09162300,-21.0,,
09170000,-15.0,,
09170100,-16.0,,
09170900,-19.0,,
09171000,-18.0,,
09171100,-14.0,,
09171300,-13.0,,
09171400,-15.0,,
09171500,-21.0,,
09172100,-18.0,,
09172200,-15.0,,
09172300,-15.0,,
09180000,-24.0,,
09180100,-24.0,,
09180900,-22.0,,118.0
09181000,-20.0,,126.0
09181100,-20.0,,121.0
09181300,-21.0,,120.0
09181400,-22.0,,128.0
09181500,-20.0,,120.0
09182100,-16.0,,135.0
09182200,-19.0,,119.0
09182300,-20.0,,125.0
09190800,,-8.0,
09190900,,-7.0,122.0
09191000,,-2.0,125.0
09191100,,-5.0,115.0
09191300,,-6.0,119.0
09191400,,-10.0,125.0
09191500,,-17.0,120.0
09192100,,,124.0
09192200,,,123.0
09192300,,,121.0
09200900,,-16.0,127.0
09201000,,-15.0,126.0
09201100,,-14.0,132.0
09201300,,-11.0,133.0
09201400,,-14.0,132.0
09201500,,-14.0,130.0
09202100,,-16.0,118.0
09202200,,-15.0,122.0
09202300,,-15.0,130.0
09210000,-23.0,,
09210100,-23.0,,
09210900,-20.0,-17.0,123.0
09211000,-22.0,-18.0,130.0
09211100,-22.0,-18.0,129.0
09211300,-25.0,-20.0,133.0
09211400,-23.0,-17.0,121.0
09211500,-18.0,-18.0,125.0
09212100,-19.0,-15.0,132.0
09212200,-21.0,-14.0,131.0
09212300,-24.0,-17.0,129.0
09220000,-21.0,,
09220100,-19.0,,
09220900,-19.0,-29.0,121.0
09221000,-23.0,-35.0,129.0
09221100,-24.0,-34.0,121.0
09221300,-21.0,-36.0,124.0
09221400,-22.0,-33.0,128.0
09221500,-21.0,-32.0,126.0
09222100,-20.0,-21.0,120.0
09222200,-20.0,-20.0,122.0
09222300,-21.0,-29.0,125.0
09230000,-23.0,,
09230100,-25.0,,
09230900,-25.0,-30.0,
09231000,-22.0,-27.0,
09231100,-18.0,-23.0,
09231300,-20.0,-23.0,
09231400,-15.0,-25.0,
09231500,-13.0,-24.0,
09232100,-22.0,-36.0,
09232200,-20.0,-35.0,
09232300,-20.0,-26.0,
09240000,-17.0,,
09240100,-16.0,,
09240900,-17.0,,
09241000,-17.0,,
09241100,-16.0,,
09241300,-15.0,,
09241400,-10.0,,
09241500,-10.0,,
09242100,-9.0,,
09242200,-12.0,,
09242300,-13.0,,
09250000,-3.0,,
09250100,-4.0,,
09250900,-4.0,,124.0
09251000,-9.0,,130.0
09251100,-9.0,,139.0
09251300,-8.0,,143.0
09251400,-10.0,,144.0
09251500,-8.0,,145.0
09252100,-10.0,,131.0
09252200,-10.0,,134.0
09252300,-6.0,,132.0
09260900,,-20.0,142.0
09261000,,-20.0,146.0
09261100,,-20.0,141.0
09261300,,-18.0,144.0
09261400,,-20.0,144.0
09261500,,-17.0,145.0
09262100,,-21.0,140.0
09262200,,-22.0,140.0
09262300,,-20.0,141.0
09270900,,-19.0,154.0
09271000,,-25.0,144.0
09271100,,-29.0,146.0
09271300,,-29.0,153.0
09271400,,-29.0,157.0
09271500,,-26.0,159.0
09272100,,-16.0,145.0
09272200,,-21.0,149.0
09272300,,-19.0,153.0
09280900,-12.0,-24.0,145.0
09281000,-13.0,-24.0,133.0
09281100,-17.0,-23.0,134.0
09281300,-15.0,-25.0,144.0
09281400,-13.0,-28.0,138.0
09281500,-13.0,-29.0,136.0
09282100,,-26.0,161.0
09282200,,-25.0,145.0
09282300,,-24.0,142.0
09290000,-21.0,,
09290100,-22.0,,
09290900,-20.0,-27.0,142.0
09291000,-23.0,-28.0,148.0
09291100,-22.0,-26.0,145.0
09291300,-21.0,-27.0,144.0
09291400,-20.0,-29.0,144.0
09291500,-17.0,-32.0,157.0
09292100,-12.0,-28.0,147.0
09292200,-14.0,-24.0,131.0
09292300,-17.0,-27.0,143.0
09300000,-21.0,,
09300100,-20.0,,
09300900,-21.0,-36.0,
09301000,-21.0,-32.0,
09301100,-24.0,-33.0,
09301300,-23.0,-31.0,
09301400,-23.0,-32.0,
09301500,-27.0,-31.0,
09302100,-16.0,-34.0,
09302200,-20.0,-37.0,
09302300,-18.0,-33.0,
