,2015,2016,2017
10302100,-21.0,,
10302200,-24.0,,
10302300,-21.0,,
10310900,,11.0,
10311000,,6.0,
10311100,,4.0,
10311300,,6.0,
10311400,,7.0,
10311500,,5.0,
10312100,,5.0,
10312200,,-2.0,
10312300,,9.0,
11010900,,4.0,
11011000,,5.0,
11011100,,13.0,
11011300,,12.0,
11011400,,20.0,
11011500,,24.0,
11012100,,7.0,
11012200,,8.0,
11012300,,3.0,
11020000,-28.0,,
11020100,-27.0,,
11020900,-27.0,27.0,
11021000,-25.0,17.0,
11021100,-23.0,23.0,
11021300,-24.0,27.0,
11021400,-24.0,25.0,
11021500,-26.0,23.0,
11022100,-29.0,24.0,
11022200,-27.0,23.0,
11022300,-28.0,26.0,
11030000,-28.0,,
11030100,-25.0,,
11030900,-24.0,28.0,
11031000,-28.0,26.0,
11031100,-29.0,27.0,
11031300,-28.0,26.0,
11031400,-26.0,28.0,
11031500,-28.0,31.0,
11032100,-30.0,16.0,
11032200,-28.0,29.0,
11032300,-29.0,26.0,
11040000,-21.0,,
11040100,-20.0,,
11040900,-21.0,53.0,
11041000,-20.0,47.0,
11041100,-19.0,40.0,
11041300,-19.0,41.0,
11041400,-18.0,42.0,
11041500,-12.0,42.0,
11042100,-27.0,36.0,
11042200,-21.0,34.0,
11042300,-22.0,48.0,
11050000,-13.0,,
11050100,-12.0,,
11050900,-13.0,,
11051000,-11.0,,
11051100,-13.0,,
11051300,-9.0,,
11051400,-10.0,,
11051500,-8.0,,
11052100,-11.0,,
11052200,-13.0,,
11052300,-14.0,,
11060000,-9.0,,
11060100,-9.0,,
11060900,-9.0,,
11061000,-10.0,,
11061100,-8.0,,
11061300,-9.0,,
11061400,-7.0,,
11061500,-10.0,,
11062100,-8.0,,
11062200,-9.0,,
11062300,-7.0,,
11070900,,54.0,
11071000,,50.0,
11071100,,53.0,
11071300,,49.0,
11071400,,42.0,
11071500,,47.0,
11072100,,42.0,
11072200,,49.0,
11072300,,51.0,
11080900,,51.0,
11081000,,47.0,
11081100,,45.0,
11081300,,38.0,
11081400,,36.0,
11081500,,45.0,
11082100,,45.0,
11082200,,50.0,
11082300,,51.0,
11090000,-11.0,,
11090100,-12.0,,
11090900,-8.0,35.0,
11091000,-13.0,42.0,
11091100,-15.0,47.0,
11091300,-14.0,55.0,
11091400,-15.0,49.0,
11091500,-13.0,51.0,
11092100,-9.0,39.0,
11092200,-11.0,39.0,
11092300,-12.0,41.0,
11100000,-15.0,,
11100100,-15.0,,
11100900,-15.0,48.0,
11101000,-14.0,45.0,
11101100,-12.0,43.0,
11101300,-14.0,42.0,
11101400,-15.0,46.0,
11101500,-16.0,37.0,
11102100,-11.0,51.0,
11102200,-12.0,50.0,
11102300,-15.0,50.0,
11110000,-17.0,,
11110100,-20.0,,
11110900,-20.0,36.0,
11111000,-18.0,15.0,
11111100,-19.0,25.0,
11111300,-19.0,31.0,
11111400,-19.0,30.0,
11111500,-18.0,42.0,
11112100,-16.0,30.0,
11112200,-18.0,32.0,
11112300,-20.0,28.0,
11120000,-21.0,,
11120100,-22.0,,
11120900,-22.0,,
11121000,-24.0,,
11121100,-20.0,,
11121300,-20.0,,
11121400,-14.0,,
11121500,-14.0,,
11122100,-17.0,,
11122200,-18.0,,
11122300,-20.0,,
11130000,-20.0,,
11130100,-22.0,,
11130900,-21.0,,
11131000,-15.0,,
11131100,-12.0,,
11131300,-15.0,,
11131400,-14.0,,
11131500,-11.0,,
11132100,-15.0,,
11132200,-17.0,,
11132300,-20.0,,
11140900,,-9.0,
11141000,,-1.0,
11141100,,-2.0,
11141300,,-4.0,
11141400,,-2.0,
11141500,,-3.0,
11142100,,41.0,
11142200,,9.0,
11142300,,-6.0,
11150900,,-4.0,
11151000,,-4.0,
11151100,,-7.0,
11151300,,-7.0,
11151400,,-5.0,
11151500,,-5.0,
11152100,,-7.0,
11152200,,-6.0,
11152300,,1.0,
11160000,-11.0,,
11160100,-11.0,,
11160900,-13.0,7.0,
11161000,-8.0,9.0,
11161100,-7.0,7.0,
11161300,-7.0,7.0,
11161400,-8.0,7.0,
11161500,-8.0,9.0,
11162100,-13.0,-10.0,
11162200,-11.0,-1.0,
11162300,-13.0,8.0,
11170000,-10.0,,
11170100,-10.0,,
11170900,-12.0,4.0,
11171000,-6.0,-3.0,
11171100,-7.0,-2.0,
11171300,-7.0,7.0,
11171400,-8.0,7.0,
11171500,-8.0,10.0,
11172100,-10.0,11.0,
11172200,-5.0,2.0,
11172300,-6.0,9.0,
11180000,-9.0,,
11180100,-6.0,,
11180900,-7.0,-1.0,
11181000,-6.0,0.0,
11181100,-7.0,2.0,
11181300,-11.0,3.0,
11181400,-9.0,13.0,
11181500,-5.0,13.0,
11182100,-9.0,4.0,
11182200,-9.0,0.0,
11182300,-9.0,4.0,
11190000,-5.0,,
11190100,-7.0,,
11190900,-7.0,,
11191000,-6.0,,
11191100,-8.0,,
11191300,-4.0,,
11191400,-3.0,,
11191500,-5.0,,
11192100,-6.0,,
11192200,-2.0,,
11192300,-3.0,,
11200000,-4.0,,
11200100,-6.0,,
11200900,-6.0,,
11201000,-3.0,,
11201100,-11.0,,
11201300,-10.0,,
11201400,-9.0,,
11201500,-11.0,,
11202100,-6.0,,
11202200,-5.0,,
11202300,-6.0,,
11210900,,-1.0,
11211000,,5.0,
11211100,,0.0,
11211300,,7.0,
11211400,,3.0,
11211500,,-4.0,
11212100,,11.0,
11212200,,5.0,
11212300,,4.0,
11220900,,-3.0,
11221000,,14.0,
11221100,,7.0,
11221300,,4.0,
11221400,,5.0,
11221500,,4.0,
11222100,,-2.0,
11222200,,-2.0,
11222300,,4.0,
11230000,-11.0,,
11230100,-11.0,,
11230900,-12.0,11.0,
11231000,-7.0,5.0,
11231100,-8.0,9.0,
11231300,-5.0,5.0,
11231400,-8.0,6.0,
11231500,-7.0,13.0,
11232100,-11.0,-3.0,
11232200,-4.0,1.0,
11232300,-11.0,7.0,
11240000,-5.0,,
11240100,-4.0,,
11240900,-5.0,34.0,
11241000,-4.0,11.0,
11241100,-7.0,7.0,
11241300,-4.0,11.0,
11241400,-5.0,11.0,
11241500,-5.0,3.0,
11242100,-5.0,16.0,
11242200,-7.0,10.0,
11242300,-5.0,13.0,
11250000,-5.0,,
11250100,2.0,,
11250900,0.0,16.0,
11251000,-3.0,3.0,
11251100,-2.0,7.0,
11251300,-4.0,15.0,
11251400,-1.0,15.0,
11251500,-7.0,7.0,
11252100,-6.0,-5.0,
11252200,-5.0,9.0,
11252300,-7.0,12.0,
11260000,-3.0,,
11260100,-2.0,,
11260900,-3.0,,
11261000,-4.0,,
11261100,-11.0,,
11261300,-8.0,,
11261400,-14.0,,
11261500,-15.0,,
11262100,-7.0,,
11262200,-3.0,,
11262300,-4.0,,
11270000,-11.0,,
11270100,-14.0,,
11270900,-13.0,,
11271000,-14.0,,
11271100,-14.0,,
11271300,-14.0,,
11271400,-14.0,,
11271500,-12.0,,
11272100,-13.0,,
11272200,-12.0,,
11272300,-10.0,,
11280900,,24.0,
11281000,,21.0,
11281100,,22.0,
11281300,,31.0,
11281400,,31.0,
11281500,,24.0,
11282100,,19.0,
11282200,,15.0,
11282300,,18.0,
11290900,,10.0,
11291000,,23.0,
11291100,,25.0,
11291300,,14.0,
11291400,,17.0,
11291500,,12.0,
11292100,,37.0,
11292200,,24.0,
11292300,,27.0,
11300000,-10.0,,
11300100,-9.0,,
11300900,-12.0,11.0,
11301000,-10.0,7.0,
11301100,-11.0,17.0,
11301300,-13.0,18.0,
11301400,-12.0,18.0,
11301500,-8.0,18.0,
11302100,-14.0,12.0,
11302200,-15.0,14.0,
11302300,-10.0,11.0,
12010000,-12.0,,
12010100,-13.0,,
12010900,-13.0,10.0,
12011000,-11.0,22.0,
12011100,-11.0,26.0,
12011300,-11.0,33.0,
12011400,-8.0,27.0,
12011500,-10.0,28.0,
12012100,-8.0,19.0,
12012200,-11.0,17.0,
12012300,-11.0,18.0,
12020000,-12.0,,
12020100,-16.0,,
12020900,-16.0,16.0,
12021000,-19.0,29.0,
12021100,-22.0,32.0,
12021300,-24.0,44.0,
12021400,-26.0,36.0,
12021500,-32.0,39.0,
12022100,-12.0,26.0,
12022200,-12.0,32.0,
12022300,-10.0,30.0,
12030000,-32.0,,
12030100,-33.0,,
12030900,-33.0,,
12031000,-31.0,,
12031100,-32.0,,
12031300,-34.0,,
12031400,-32.0,,
12031500,-28.0,,
12032100,-29.0,,
12032200,-32.0,,
12032300,-33.0,,
12040000,-30.0,,
12040100,-27.0,,
12040900,-28.0,,
12041000,-30.0,,
12041100,-32.0,,
12041300,-32.0,,
12041400,-32.0,,
12041500,-33.0,,
12042100,-29.0,,
12042200,-33.0,,
12042300,-29.0,,
12050900,,39.0,
12051000,,44.0,
12051100,,40.0,
12051300,,41.0,
12051400,,39.0,
12051500,,36.0,
12052100,,35.0,
12052200,,35.0,
12052300,,43.0,
12060900,,34.0,
12061000,,32.0,
12061100,,33.0,
12061300,,38.0,
12061400,,35.0,
12061500,,34.0,
12062100,,34.0,
12062200,,34.0,
12062300,,37.0,
12070000,-33.0,,
12070100,-32.0,,
12070900,-33.0,42.0,
12071000,-31.0,43.0,
12071100,-32.0,43.0,
12071300,-30.0,52.0,
12071400,-28.0,41.0,
12071500,-27.0,39.0,
12072100,-35.0,41.0,
12072200,-35.0,40.0,
12072300,-34.0,38.0,
12080000,-30.0,,
12080100,-29.0,,
12080900,-29.0,35.0,
12081000,-29.0,40.0,
12081100,-27.0,41.0,
12081300,-23.0,37.0,
12081400,-25.0,42.0,
12081500,-25.0,42.0,
12082100,-28.0,44.0,
12082200,-28.0,38.0,
12082300,-28.0,35.0,
12090000,-24.0,,
12090100,-22.0,,
12090900,-22.0,20.0,
12091000,-21.0,35.0,
12091100,-24.0,41.0,
12091300,-23.0,48.0,
12091400,-24.0,47.0,
12091500,-24.0,47.0,
12092100,-20.0,50.0,
12092200,-22.0,43.0,
12092300,-22.0,38.0,
12100000,-26.0,,
12100100,-28.0,,
12100900,-28.0,,
12101000,-25.0,,
12101100,-25.0,,
12101300,-26.0,,
12101400,-27.0,,
12101500,-27.0,,
12102100,-27.0,,
12102200,-25.0,,
12102300,-25.0,,
12110000,-29.0,,
12110100,-27.0,,
12110900,-28.0,,
12111000,-28.0,,
12111100,-26.0,,
12111300,-25.0,,
12111400,-29.0,,
12111500,-27.0,,
12112100,-24.0,,
12112200,-28.0,,
12112300,-28.0,,
12120900,,97.0,
12121000,,64.0,
12121100,,61.0,
12121300,,68.0,
12121400,,63.0,
12121500,,64.0,
12122100,,51.0,
12122200,,43.0,
12122300,,47.0,
12130900,,68.0,
12131000,,64.0,
12131100,,62.0,
12131300,,62.0,
12131400,,63.0,
12131500,,70.0,
12132100,,66.0,
12132200,,65.0,
12132300,,67.0,
12140000,-28.0,,
12140100,-28.0,,
12140900,-28.0,53.0,
12141000,-31.0,65.0,
12141100,-24.0,64.0,
12141300,-24.0,62.0,
12141400,-26.0,68.0,
12141500,-28.0,66.0,
12142100,-28.0,61.0,
12142200,-28.0,64.0,
12142300,-28.0,59.0,
12150000,-28.0,,
12150100,-27.0,,
12150900,-27.0,73.0,
12151000,-24.0,62.0,
12151100,-24.0,61.0,
12151300,-28.0,60.0,
12151400,-29.0,68.0,
12151500,-29.0,64.0,
12152100,-29.0,63.0,
12152200,-26.0,61.0,
12152300,-28.0,62.0,
12160000,-29.0,,
12160100,-28.0,,
12160900,-27.0,65.0,
12161000,-28.0,64.0,
12161100,-27.0,63.0,
12161300,-28.0,65.0,
12161400,-27.0,68.0,
12161500,-25.0,59.0,
12162100,-28.0,63.0,
12162200,-30.0,64.0,
12162300,-28.0,69.0,
12170000,-22.0,,
12170100,-22.0,,
12170900,-22.0,,
12171000,-22.0,,
12171100,-22.0,,
12171300,-22.0,,
12171400,-21.0,,
12171500,-18.0,,
12172100,-25.0,,
12172200,-22.0,,
12172300,-20.0,,
12180000,-21.0,,
12180100,-21.0,,
12180900,-23.0,,
12181000,-19.0,,
12181100,-19.0,,
12181300,-20.0,,
12181400,-15.0,,
12181500,-14.0,,
12182100,-20.0,,
12182200,-21.0,,
12182300,-21.0,,
12190900,,50.0,
12191000,,54.0,
12191100,,53.0,
12191300,,55.0,
12191400,,58.0,
12191500,,51.0,
12192100,,58.0,
12192200,,64.0,
12192300,,59.0,
12200900,,51.0,
12201000,,49.0,
12201100,,48.0,
12201300,,48.0,
12201400,,48.0,
12201500,,51.0,
12202100,,48.0,
12202200,,48.0,
12202300,,48.0,
12210000,-14.0,,
12210100,-6.0,,
12210900,-21.0,53.0,
12211000,-18.0,50.0,
12211100,-17.0,49.0,
12211300,-17.0,52.0,
12211400,-22.0,52.0,
12211500,-22.0,52.0,
12212100,-11.0,47.0,
12212200,-18.0,53.0,
12212300,-12.0,53.0,
12220000,-21.0,,
12220100,-20.0,,
12220900,-18.0,51.0,
12221000,-21.0,49.0,
12221100,-23.0,50.0,
12221300,-21.0,50.0,
12221400,-23.0,51.0,
12221500,-26.0,49.0,
12222100,-18.0,57.0,
12222200,-17.0,54.0,
12222300,-19.0,51.0,
12230000,-29.0,,
12230100,-28.0,,
12230900,-30.0,51.0,
12231000,-27.0,55.0,
12231100,-28.0,50.0,
12231300,-24.0,45.0,
12231400,-27.0,46.0,
12231500,-26.0,41.0,
12232100,-27.0,43.0,
12232200,-26.0,49.0,
12232300,-29.0,56.0,
12240000,-29.0,,
12240100,-28.0,,
12240900,-29.0,,
12241000,-29.0,,
12241100,-28.0,,
12241300,-26.0,,
12241400,-24.0,,
12241500,-26.0,,
12242100,-28.0,,
12242200,-30.0,,
12242300,-29.0,,
12250000,-27.0,,
12250100,-27.0,,
12250900,-29.0,,
12251000,-26.0,,
12251100,-26.0,,
12251300,-25.0,,
12251400,-25.0,,
12251500,-24.0,,
12252100,-28.0,,
12252200,-27.0,,
12252300,-25.0,,
12260900,,42.0,
12261000,,32.0,
12261100,,32.0,
12261300,,34.0,
12261400,,30.0,
12261500,,35.0,
12262100,,41.0,
12262200,,47.0,
12262300,,49.0,
12270900,,33.0,
12271000,,29.0,
12271100,,28.0,
12271300,,37.0,
12271400,,37.0,
12271500,,46.0,
12272100,,36.0,
12272200,,34.0,
12272300,,25.0,
12280000,-29.0,,
12280100,-28.0,,
12280900,-28.0,56.0,
12281000,-26.0,50.0,
12281100,-29.0,48.0,
12281300,-26.0,48.0,
12281400,-24.0,45.0,
12281500,-18.0,52.0,
12282100,-23.0,45.0,
12282200,-26.0,44.0,
12282300,-28.0,46.0,
12290000,-28.0,,
12290100,-27.0,,
12290900,-28.0,49.0,
12291000,-28.0,49.0,
12291100,-25.0,50.0,
12291300,-24.0,49.0,
12291400,-17.0,49.0,
12291500,-27.0,43.0,
12292100,-17.0,41.0,
12292200,-24.0,41.0,
12292300,-25.0,49.0,
12300000,-21.0,,
12300100,-11.0,,
12300900,-11.0,42.0,
12301000,-12.0,33.0,
12301100,-15.0,36.0,
12301300,-16.0,29.0,
12301400,-16.0,42.0,
12301500,-14.0,36.0,
12302100,-25.0,44.0,
12302200,-22.0,46.0,
12302300,-22.0,40.0,
12310000,-15.0,,
12310100,-13.0,,
12310900,-13.0,,
12311000,-17.0,,
12311100,-12.0,,
12311300,-14.0,,
12311400,-12.0,,
12311500,-16.0,,
12312100,-12.0,,
12312200,-11.0,,
12312300,-13.0,,
