11290930,229.0
11291000,215.0
11291030,216.0
11291100,211.0
11291130,152.0
11291330,154.0
11291400,123.0
11291430,155.0
11291500,134.0
11302100,124.0
11302130,136.0
11302200,154.0
11302230,159.0
11302300,131.0
11300900,135.0
11300930,131.0
11301000,131.0
11301030,131.0
11301100,159.0
11301130,168.0
11301330,168.0
11301400,156.0
11301430,168.0
11301500,168.0
12012100,137.0
12012130,110.0
12012200,103.0
12012230,94.0
12012300,88.0
12010900,80.0
12010930,104.0
12011000,90.0
12011030,87.0
12011100,92.0
12011130,122.0
12011330,123.0
12011400,141.0
12011430,111.0
12011500,140.0
12022100,152.0
12022130,140.0
12022200,138.0
12022230,135.0
12022300,132.0
12020900,130.0
12020930,138.0
12021000,127.0
12021030,127.0
12021100,110.0
12021130,72.0
12021330,42.0
12021400,56.0
12021430,45.0
12021500,81.0
12052100,81.0
12052130,70.0
12052200,59.0
12052230,74.0
12052300,67.0
12050900,51.0
12050930,42.0
12051000,56.0
12051030,70.0
12051100,98.0
12051130,127.0
12051330,129.0
12051400,125.0
12051430,119.0
12051500,118.0
12062100,124.0
12062130,116.0
12062200,138.0
12062230,142.0
12062300,141.0
12060900,146.0
12060930,129.0
12061000,126.0
12061030,102.0
12061100,111.0
12061130,99.0
12061330,98.0
12061400,105.0
12061430,133.0
12061500,144.0
12072100,129.0
12072130,166.0
12072200,162.0
12072230,162.0
12072300,174.0
12070900,178.0
12070930,218.0
12071000,225.0
12071030,223.0
12071100,211.0
12071130,182.0
12071330,180.0
12071400,201.0
12071430,193.0
12071500,195.0
12082100,186.0
12082130,215.0
12082200,190.0
12082230,206.0
12082300,191.0
12080900,181.0
12080930,214.0
12081000,192.0
12081030,187.0
12081100,209.0
12081130,202.0
12081330,197.0
12081400,208.0
12081430,205.0
12081500,212.0
12092100,212.0
12092130,201.0
12092200,201.0
12092230,184.0
12092300,152.0
12090900,128.0
12090930,172.0
12091000,159.0
12091030,164.0
12091100,173.0
12091130,195.0
12091330,202.0
12091400,189.0
12091430,196.0
12091500,193.0
12122100,193.0
12122130,153.0
12122200,127.0
12122230,151.0
12122300,149.0
12120900,211.0
12120930,118.0
12121000,136.0
12121030,120.0
12121100,137.0
12121130,132.0
12121330,128.0
12121400,135.0
12121430,135.0
12121500,98.0
12132100,98.0
12132130,88.0
12132200,95.0
12132230,106.0
12132300,85.0
12130900,92.0
12130930,103.0
12131000,108.0
12131030,117.0
12131100,102.0
12131130,93.0
12131330,94.0
12131400,89.0
12131430,93.0
12131500,102.0
12142100,93.0
12142130,75.0
12142200,74.0
12142230,67.0
12142300,39.0
12140900,37.0
12140930,34.0
12141000,17.0
12141030,29.0
12141100,2.0
12141130,40.0
12141330,36.0
12141400,26.0
12141430,21.0
12141500,18.0
12152100,39.0
12152130,2.0
12152200,9.0
12152230,16.0
12152300,14.0
12150900,17.0
12150930,40.0
12151000,24.0
12151030,38.0
12151100,71.0
12151130,62.0
12151330,76.0
12151400,72.0
12151430,71.0
12151500,64.0
12162100,49.0
12162130,31.0
12162200,40.0
12162230,45.0
12162300,43.0
12160900,49.0
12160930,32.0
12161000,40.0
12161030,43.0
12161100,37.0
12161130,47.0
12161330,41.0
12161400,56.0
12161430,35.0
12161500,25.0
12192100,46.0
12192130,22.0
12192200,26.0
12192230,27.0
12192300,7.0
12190900,26.0
12190930,15.0
12191000,30.0
12191030,20.0
12191100,19.0
12191130,36.0
12191330,37.0
12191400,54.0
12191430,39.0
12191500,27.0
12202100,12.0
12202130,27.0
12202200,32.0
12202230,22.0
12202300,38.0
12200900,45.0
12200930,30.0
12201000,31.0
12201030,42.0
12201100,48.0
12201130,46.0
12201330,42.0
12201400,46.0
12201430,56.0
12201500,21.0
12212100,31.0
12212130,23.0
12212200,19.0
12212230,16.0
12212300,7.0
12210900,9.0
12210930,32.0
12211000,30.0
12211030,27.0
12211100,-13.0
12211130,-18.0
12211330,-18.0
12211400,-24.0
12211430,-32.0
12211500,-30.0
12222100,-39.0
12222130,-27.0
12222200,-24.0
12222230,-34.0
12222300,-55.0
12220900,-55.0
12220930,-74.0
12221000,-91.0
12221030,-91.0
12221100,-94.0
12221130,-149.0
12221330,-148.0
12221400,-173.0
12221430,-181.0
12221500,-209.0
12232100,-215.0
12232130,-190.0
12232200,-209.0
12232230,-202.0
12232300,-208.0
12230900,-207.0
12230930,-214.0
12231000,-213.0
12231030,-204.0
12231100,-216.0
12231130,-241.0
12231330,-233.0
12231400,-236.0
12231430,-245.0
12231500,-249.0
12262100,-209.0
12262130,-259.0
12262200,-237.0
12262230,-251.0
12262300,-279.0
12260900,-286.0
12260930,-275.0
12261000,-282.0
12261030,-298.0
12261100,-278.0
12261130,-221.0
12261330,-222.0
12261400,-190.0
12261430,-182.0
12261500,-159.0
12272100,-164.0
12272130,-174.0
12272200,-158.0
12272230,-145.0
12272300,-133.0
12270900,-141.0
12270930,-111.0
12271000,-75.0
12271030,-70.0
12271100,-74.0
12271130,-88.0
12271330,-97.0
12271400,-125.0
12271430,-117.0
12271500,-38.0
12282100,-33.0
12282130,-102.0
12282200,-64.0
12282230,-65.0
12282300,-40.0
12280900,-12.0
12280930,10.0
12281000,28.0
12281030,14.0
12281100,10.0
12281130,11.0
12281330,14.0
12281400,-37.0
12281430,-29.0
12281500,-52.0
12292100,-41.0
12292130,-65.0
12292200,-97.0
12292230,-87.0
12292300,-87.0
12290900,-91.0
12290930,-73.0
12291000,-125.0
12291030,-96.0
12291100,-108.0
12291130,-38.0
12291330,-45.0
12291400,-51.0
12291430,-104.0
12291500,-77.0
12302100,-92.0
12302130,-50.0
12302200,-80.0
12302230,-87.0
12302300,-140.0
12300900,-138.0
12300930,-128.0
12301000,-133.0
12301030,-163.0
12301100,-140.0
12301130,-156.0
12301330,-163.0
12301400,-142.0
12301430,-156.0
12301500,-148.0
