12220900,-49.0
12220930,-41.0
12221000,-28.0
12221030,-34.0
12221100,-28.0
12221130,-2.0
12221330,-1.0
12221400,10.0
12221430,20.0
12221500,31.0
12232100,43.0
12232130,23.0
12232200,31.0
12232230,26.0
12232300,20.0
12230900,27.0
12230930,29.0
12231000,24.0
12231030,27.0
12231100,33.0
12231130,53.0
12231330,49.0
12231400,49.0
12231430,58.0
12231500,63.0
12262100,43.0
12262130,56.0
12262200,48.0
12262230,52.0
12262300,66.0
12260900,80.0
12260930,70.0
12261000,93.0
12261030,110.0
12261100,91.0
12261130,58.0
12261330,60.0
12261400,50.0
12261430,37.0
12261500,27.0
12272100,28.0
12272130,39.0
12272200,28.0
12272230,29.0
12272300,29.0
12270900,21.0
12270930,12.0
12271000,-6.0
12271030,-10.0
12271100,-5.0
12271130,-1.0
12271330,-7.0
12271400,7.0
12271430,3.0
12271500,-50.0
12282100,-51.0
12282130,-15.0
12282200,-34.0
12282230,-35.0
12282300,-49.0
12280900,-78.0
12280930,-80.0
12281000,-89.0
12281030,-85.0
12281100,-77.0
12281130,-85.0
12281330,-79.0
12281400,-49.0
12281430,-74.0
12281500,-52.0
12292100,-41.0
12292130,-38.0
12292200,-13.0
12292230,-24.0
12292300,-30.0
12290900,-28.0
12290930,-34.0
12291000,-11.0
12291030,-30.0
12291100,-21.0
12291130,-56.0
12291330,-51.0
12291400,-48.0
12291430,-14.0
12291500,-26.0
12302100,-20.0
12302130,-44.0
12302200,-29.0
12302230,-24.0
12302300,10.0
12300900,6.0
12300930,10.0
12301000,17.0
12301030,29.0
12301100,16.0
12301130,24.0
12301330,38.0
12301400,8.0
12301430,21.0
12301500,20.0
