bid_spread, ask_spread, long_bid_spread, short_ma_bid_spread, long_ask_spread, short_ma_ask_spread, std
85.0,85.0,92.1953244657,95.752173147,91.0033765454,94.9336060392,6.99094155954
85.0,85.0,92.3243273671,96.0262264924,91.0694364372,94.9378895206,7.03957069398
85.0,85.0,92.4511979891,96.2825989768,91.13440443,94.9418966483,7.08566138213
85.0,85.0,92.493326948,96.1998506557,91.1156539435,94.6230646064,7.08566138213
85.0,90.0,92.5347595604,96.122440936,91.0972133825,94.3248023738,7.0846812443
85.0,90.0,92.4928627082,95.7274447465,91.0790776241,94.0457828658,7.06910335348
90.0,90.0,92.534302994,95.6805128274,91.1438862584,94.1073452615,7.06664701255
90.0,90.0,92.5750583164,95.636608774,91.2902683037,94.487516535,7.07977851976
90.0,90.0,92.7804292533,96.2406985305,91.5168754392,95.1657412747,7.20484019408
85.0,85.0,92.8997610012,96.4832341092,91.7397370022,95.8002095795,7.25718035236
85.0,85.0,92.9344756954,96.387541586,91.7109810187,95.4260025099,7.25095779114
85.0,85.0,92.968616593,96.298022774,91.7653449688,95.398518477,7.2437712707
85.0,85.0,93.0021931782,96.2142793693,91.8188103412,95.3728076075,7.23561791879
90.0,90.0,93.0352147786,96.1359387648,91.8713919884,95.3487555038,7.22649446289
90.0,90.0,93.0676905674,96.0626523929,91.9231045176,95.3262551487,7.2359778192
90.0,90.0,93.0996295663,95.994094174,91.9739622941,95.3052064294,7.24520914505
85.0,85.0,93.1310406478,95.929959066,92.0239794463,95.2855156921,7.25418940261
85.0,85.0,93.1619325379,95.8699617069,92.0731698687,95.2670953248,7.2426926776
85.0,85.0,93.1923138183,95.8138351451,92.1215472262,95.2498633684,7.23021726276
85.0,85.0,93.2221929287,95.7613296519,92.169124958,95.2337431511,7.21675808256
85.0,85.0,93.2515781696,95.7122116099,92.215916281,95.2186629478,7.20230962184
85.0,85.0,93.280477704,95.6662624737,92.2619341937,95.2045556608,7.18686591406
85.0,85.0,93.3088995601,95.623277798,92.3071914798,95.1913585214,7.1704205285
85.0,85.0,93.3368516335,95.5830663272,92.3517007115,95.1790128104,7.1529665563
85.0,85.0,93.3643416891,95.5454491448,92.3954742535,95.1674635968,7.13449659518
85.0,85.0,93.4740219918,95.8328395225,92.5211688939,95.4792401389,7.14871783376
85.0,85.0,93.5818893969,96.1016885856,92.644785937,95.7709020654,7.16072912954
80.0,80.0,93.6879738697,96.3531925478,92.7663597232,96.0437470935,7.1705415881
85.0,85.0,93.7923048801,96.588470448,92.8859240253,96.2989892165,7.12195353974
85.0,85.0,93.894911411,96.8085691287,93.0035120579,96.5377641057,7.12670544891
85.0,85.0,93.9958219662,97.0144678946,93.1191564867,96.7611341634,7.12926285733
85.0,85.0,94.0950645783,97.2070828692,93.2328894373,96.9700932497,7.1296281265
85.0,85.0,94.1926668167,97.3872710711,93.3447425045,97.1655711045,7.12780159345
85.0,85.0,94.2886557949,97.5558342278,93.4547467606,97.3484374849,7.12378157223
80.0,85.0,94.3830581785,97.7135223422,93.5629327646,97.5195060342,7.11756434619
80.0,80.0,94.4759001921,97.8610370298,93.6693305701,97.679537903,7.04696546197
80.0,80.0,94.5672076269,97.9990346408,93.7739697342,97.8292451351,6.97166885808
85.0,80.0,94.6570058479,98.1281291801,93.8768793254,97.969293836,6.89152055468
85.0,80.0,94.7453198009,98.2488950394,93.9780879316,98.1003071369,6.87373725777
85.0,85.0,94.7495293909,98.0392889078,93.9949790402,97.9002873216,6.830156782
80.0,80.0,94.8363140291,98.1657863977,94.0115909569,97.7131720106,6.80838943265
80.0,80.0,94.9216642104,98.2841227591,94.0279282964,97.538128655,6.71389520985
80.0,80.0,95.005603645,98.3948245166,94.0439955973,97.3743784192,6.61385330617
80.0,80.0,95.0881556508,98.4983842252,94.059797323,97.2211927148,6.50800788772
80.0,80.0,95.1693431607,98.5952626623,94.0753378631,97.077889959,6.3960708425
80.0,80.0,95.2491887283,98.6858908776,94.0906215348,96.9438325423,6.27771632222
80.0,80.0,95.3277145345,98.7706721113,94.1056525838,96.8184239912,6.15257398709
75.0,80.0,95.4049423934,98.849983588,94.1204351857,96.7011063143,6.02022055705
80.0,80.0,95.4808937588,98.9241781952,94.1349734471,96.5913575198,5.75407464324
80.0,80.0,95.5555897297,98.9935860536,94.1492714066,96.4886892928,5.6011841506
80.0,75.0,95.6290510565,99.0585159856,94.1633330363,96.3926448223,5.43889669163
85.0,80.0,95.7012981465,99.1192568898,94.1771622423,96.3027967692,5.26634360824
85.0,80.0,95.7723510697,99.1760790259,94.2734074945,96.5413260099,5.19013487301
85.0,80.0,95.8422295644,99.2292352178,94.3680619161,96.7644662673,5.10973335899
85.0,85.0,95.8283084146,98.9563813328,94.3785071737,96.6506297339,5.01231123224
85.0,85.0,95.8146173664,98.7011309242,94.3887797824,96.544137493,4.91154394146
85.0,85.0,95.8011526166,98.4623482839,94.3988825959,96.4445157193,4.80722113076
85.0,85.0,95.8705550526,98.5615516205,94.4914630488,96.6739018019,4.71036092035
85.0,85.0,95.938810341,98.6543547417,94.5825132464,96.8884887825,4.60807714779
85.0,85.0,95.9232928147,98.4185899197,94.672058482,97.0892314416,4.49053789156
80.0,80.0,95.9080317765,98.1980357313,94.760123631,97.2770229615,4.3682487592
80.0,85.0,95.9756676149,98.3142914906,94.7640885297,97.1301182543,4.10770786314
85.0,85.0,96.0421855055,98.4230468783,94.7679878928,96.9926912702,3.82222121286
85.0,85.0,96.0249592988,98.2022051442,94.7718228037,96.8641305431,3.66832348931
85.0,85.0,96.0080178228,97.9956112639,94.7755943276,96.7438640564,3.5056997241
85.0,85.0,95.9913563712,97.8023460211,94.7793035123,96.631356698,3.33307290649
85.0,85.0,96.0576149436,97.9441301488,94.7829513881,96.5261078787,3.15238005323
95.0,95.0,96.1227783329,98.0767669134,94.7865389685,96.4276493059,2.95539760438
100.0,100.0,96.1868646415,98.2008464673,94.79006725,96.3355428991,2.9568658332
105.0,100.0,96.2498916722,98.3169208888,94.8761818409,96.5719594862,2.9568658332
95.0,115.0,96.3118769338,98.4255066379,94.878228422,96.4705427452,2.88404374678
100.0,100.0,96.3728376457,98.5270868548,94.8802411754,96.3756690197,2.8855482822
90.0,85.0,96.3501461143,98.2995328642,94.8822206601,96.2869161797,2.88404374678
95.0,95.0,96.4104742777,98.4092404213,94.884167426,96.2038893294,2.8133486374
95.0,85.0,96.4698052814,98.5118700716,94.886082014,96.1262190501,2.81365716936
95.0,85.0,96.5281556073,98.6078784541,94.8879649559,96.0535597565,2.8133486374
95.0,85.0,96.5855414651,98.6976927473,94.8898167749,95.9855881593,2.81242283845
95.0,85.0,96.6419787962,98.7817125701,94.8916379852,95.9220018265,2.81087916259
95.0,85.0,96.6974832789,98.8603117591,94.8934290929,95.8625178377,2.80871659106
95.0,95.0,96.6694257041,98.6112593876,94.8951905955,95.8068715256,2.80871659106
100.0,90.0,96.6418318908,98.3782749109,94.8969229823,95.7548152981,2.80871659106
100.0,95.0,96.6973388017,98.482902336,94.9812713628,96.0286981821,2.80871659106
100.0,90.0,96.751928243,98.5807796047,95.0642255551,96.2849112026,2.80871659106
100.0,90.0,96.7229707513,98.3497615657,95.0631639757,96.2020137057,2.81087916259
100.0,90.0,96.7771365241,98.4562285614,95.1447645712,96.4470450795,2.81087916259
95.0,95.0,96.7477623666,98.2332460736,95.1423717683,96.3536873324,2.81242283845
95.0,95.0,96.7188737325,98.0246495527,95.140018516,96.2663526658,2.81242283845
100.0,100.0,96.6904625964,97.8295108719,95.1377041603,96.1846524938,2.81242283845
100.0,95.0,96.6625210659,97.6469617834,95.1354280585,96.1082233007,2.8133486374
100.0,100.0,96.6350413788,97.4761900554,95.1331895782,96.0367250232,2.81365716936
100.0,95.0,96.6080159015,97.3164358583,95.1309880976,95.9698395379,2.8133486374
100.0,100.0,96.5814371263,97.1669883836,95.128823005,95.9072692451,2.81242283845
100.0,100.0,96.5552976696,97.0271826814,95.1266936992,95.8487357454,2.81087916259
100.0,100.0,96.5295902701,96.896396702,95.1245995884,95.7939786005,2.80871659106
100.0,100.0,96.5869524144,97.0966291728,95.2051847192,96.0653348199,2.80871659106
95.0,95.0,96.6433664241,97.2839434197,95.2844378643,96.3191841863,2.80871659106
95.0,95.0,96.6988479708,97.4591728765,95.3623810401,96.5566561743,2.81087916259
95.0,95.0,96.6707678391,97.3005165619,95.3563912709,96.4562267437,2.81087916259
95.0,95.0,96.7257964698,97.4746767837,95.4331451342,96.6848572764,2.81242283845
95.0,95.0,96.7799155364,97.6376008622,95.5086303386,96.8987374521,2.8133486374
95.0,95.0,96.833140073,97.7900137098,95.5828678536,97.0988189068,2.81365716936
90.0,90.0,96.8854848652,97.9325934704,95.6558783023,97.2859918805,2.8133486374
90.0,90.0,96.9369644542,98.0659745369,95.7276819668,97.4610891786,2.73575857853
95.0,90.0,96.9875931409,98.1907503732,95.7982987938,97.6248898767,2.65328674582
95.0,90.0,97.0373849898,98.3074761556,95.8677484005,97.7781227879,2.64968551593
100.0,95.0,97.086353833,98.4166712423,95.9360500798,97.9214697048,2.64542319656
100.0,95.0,97.1345132738,98.5188214847,96.0032228058,98.0555684335,2.64542319656
100.0,100.0,97.1818766907,98.614381389,96.0692852387,98.1810156314,2.64542319656
100.0,100.0,97.1458126132,98.3811954929,96.0516111025,97.9757888164,2.64968551593
100.0,100.0,97.1103446361,98.1630538482,96.0342291008,97.7838024412,2.65328674582
95.0,100.0,97.0754629066,97.958985858,96.017134405,97.6042022837,2.65622957508
95.0,95.0,97.0411577346,97.7680835446,96.000322266,97.4361892331,2.65622957508
95.0,95.0,97.0074195902,97.5894975094,95.9837880137,97.2790157342,2.65622957508
95.0,95.0,96.9742391011,97.422433154,95.9675270548,97.131982461,2.65622957508
95.0,95.0,96.9416070499,97.266147144,95.9515348721,96.9944352055,2.65622957508
95.0,95.0,96.9095143713,97.1199441025,95.935807023,96.8657619664,2.65622957508
95.0,95.0,96.8779521503,96.9831735152,95.9203391383,96.7453902267,2.65622957508
95.0,95.0,96.8469116189,96.8552268368,95.9051269211,96.6327844056,2.65622957508
95.0,95.0,96.8163841541,96.7355347828,95.8901661456,96.5274434762,2.65622957508
95.0,95.0,96.7863612756,96.6235647969,95.8754526555,96.4288987358,2.65622957508
100.0,95.0,96.7568346429,96.5188186809,95.8609823637,96.3367117206,2.65622957508
100.0,95.0,96.8104406819,96.7434110241,95.9293958784,96.5730528999,2.65622957508
95.0,90.0,96.7805160425,96.6309328935,95.914033963,96.471565616,2.65851619016
95.0,90.0,96.7510860253,96.5257114165,95.8989259636,96.3766258989,2.65851619016
90.0,90.0,96.7221424546,96.4272784219,95.8840676832,96.2878113248,2.65851619016
95.0,95.0,96.6936772901,96.3351959431,95.8694549943,96.2047267232,2.57660413896
95.0,100.0,96.6656826241,96.2490542693,95.8550838373,96.1270024184,2.57660413896
105.0,105.0,96.6381506799,96.1684701229,95.8409502202,96.054292585,2.57660413896
100.0,105.0,96.6110738092,96.0930849537,95.8270502166,95.9862737085,2.49861072509
95.0,90.0,96.58444449,96.0225633438,95.813379965,95.9226431467,2.49965275366
95.0,95.0,96.5582553249,95.9565915151,95.7999356681,95.8631177824,2.49965275366
95.0,95.0,96.5324990385,95.8948759335,95.7867135909,95.8074327642,2.49965275366
95.0,95.0,96.589813104,96.1597226475,95.8563546886,96.0779209729,2.49861072509
95.0,95.0,96.6461798296,96.4074824767,95.9248446938,96.3309583295,2.49687304443
95.0,95.0,96.6189702456,96.3166771556,95.9095580046,96.2450900502,2.49687304443
95.0,95.0,96.5922104068,96.2317302423,95.894523988,96.1647616599,2.49687304443
95.0,95.0,96.5658928794,96.1522637751,95.8797384675,96.0896157463,2.49687304443
95.0,95.0,96.5400103525,96.0779241767,95.8651973358,96.0193179562,2.49687304443
95.0,95.0,96.5145556359,96.0083806814,95.8508965534,95.9535555074,2.49687304443
95.0,95.0,96.4895216585,95.9433238633,95.8368321476,95.8920357973,2.49687304443
95.0,95.0,96.4649014658,95.8824642592,95.8230002113,95.8344851007,2.49687304443
95.0,95.0,96.4406882184,95.8255310812,95.809396902,95.7806473523,2.49687304443
95.0,95.0,96.41687519,95.7722710114,95.7960184408,95.730283007,2.49687304443
95.0,95.0,96.3934557654,95.7224470752,95.7828611112,95.6831679742,2.49687304443
100.0,100.0,96.3704234387,95.6758375865,95.7699212581,95.6390926211,2.49687304443
100.0,100.0,96.3477718116,95.6322351615,95.7571952869,95.5978608391,2.49861072509
100.0,100.0,96.3254945916,95.5914457963,95.7446796623,95.559289172,2.49965275366
100.0,100.0,96.3035855901,95.553288003,95.7323709076,95.5232059996,2.5
100.0,100.0,96.2820387208,95.5175920028,95.7202656033,95.4894507739,2.49965275366
100.0,100.0,96.2608479981,95.4841989703,95.7083603867,95.4578733046,2.49861072509
100.0,100.0,96.2400075354,95.4529603271,95.6966519506,95.4283330914,2.49687304443
100.0,100.0,96.219511543,95.4237370802,95.7677816704,95.7232793435,2.49443825785
100.0,100.0,96.1167096994,95.0738185589,95.6724464362,95.3540355149,2.56985732418
100.0,100.0,96.0156070597,94.7464754261,95.6613316191,95.331194514,2.64049658629
100.0,100.0,95.9988201661,94.7628318502,95.6504005179,95.309827126,2.63490195896
100.0,100.0,95.9823107419,94.7781330211,95.6396500961,95.2898382791,2.62863504926
100.0,100.0,95.9660742007,94.7924470198,95.6290773673,95.2711390353,2.62169103612
100.0,100.0,96.0327506602,95.1284181798,95.7013240224,95.5762268395,2.62169103612
95.0,95.0,96.0156804014,95.1201331359,95.6897318898,95.5390509144,2.61406452356
100.0,95.0,96.0815369237,95.4349632562,95.5956867346,95.1816927909,2.62169103612
100.0,95.0,96.1463049084,95.7294817558,95.5031960447,94.8473900302,2.62169103612
100.0,95.0,96.2100023479,96.0049990619,95.4122341266,94.5346551895,2.62169103612
100.0,95.0,96.1900023091,95.9401604127,95.4054203394,94.5646774353,2.61406452356
100.0,95.0,96.1703328495,95.8795049022,95.3987191768,94.5927627621,2.60574951896
100.0,95.0,96.1509885048,95.8227626505,95.3921287772,94.6190361323,2.59673940848
100.0,95.0,96.1319639015,95.7696811891,95.3856473098,94.6436144463,2.58702692938
100.0,95.0,96.1132537543,95.7200243382,95.3792729741,94.6666070627,2.57660413896
100.0,95.0,96.0948528658,95.6735711551,95.3730039993,94.6881162845,2.56546237981
100.0,95.0,96.0767561242,95.6301149516,95.3668386439,94.7082378145,2.55359224101
100.0,95.0,96.0589585024,95.589462374,95.3607751953,94.7270611813,2.54098351475
100.0,95.0,96.1240996841,95.8740131886,95.437456597,95.0672507825,2.54098351475
100.0,100.0,96.1881641522,96.1402058861,95.4302259095,95.0629120223,2.54098351475
100.0,100.0,96.2511697034,96.3892248612,95.4231147374,95.0588531822,2.54098351475
95.0,95.0,96.3131338405,96.622178096,95.4161211054,95.0550562027,2.54098351475
95.0,95.0,96.374073777,96.8401020898,95.4092430706,95.0515041896,2.55359224101
95.0,95.0,96.4340064419,97.0439664711,95.4024787223,95.0481813387,2.56546237981
100.0,100.0,96.4929484841,97.2346783117,95.3958261814,95.0450728652,2.57660413896
100.0,100.0,96.5509162778,97.4130861625,95.3892835999,95.0421649384,2.57660413896
95.0,100.0,96.6079259261,97.5799838295,95.3828491603,95.0394446198,2.57660413896
95.0,100.0,96.6639932662,97.736113905,95.376521075,95.0368998056,2.58702692938
100.0,95.0,96.7191338733,97.8821710724,95.3702975861,95.034519173,2.59673940848
100.0,95.0,96.7733630655,98.0188051968,95.3641769649,95.0322921296,2.59673940848
95.0,95.0,96.8266959074,98.1466242163,95.3581575109,95.0302087664,2.59673940848
95.0,95.0,96.8791472147,98.2661968475,95.352237552,95.0282598137,2.60574951896
95.0,95.0,96.9307315583,98.3780551154,95.3464154437,95.0264365999,2.61406452356
100.0,95.0,96.9814632681,98.4826967209,95.3406895686,95.0247310128,2.62169103612
100.0,95.0,96.9487118091,98.2580066099,95.3350583361,95.0231354636,2.61406452356
100.0,95.0,96.9165016965,98.047812635,95.3295201818,95.0216428531,2.60574951896
100.0,100.0,96.8848239825,97.8511795618,95.3240735672,95.02024654,2.59673940848
100.0,95.0,96.771025239,97.3446518481,95.2360723512,94.6963596664,2.65622957508
100.0,95.0,96.6591074665,96.8708033418,95.1495257008,94.3933687202,2.71185668255
95.0,95.0,96.5490395745,96.4275257069,95.0644095735,94.109925577,2.76385399196
100.0,95.0,96.4407909865,96.012846629,94.9807003244,93.8447690881,2.82566363886
100.0,95.0,96.3343316313,95.62492104,94.8983746992,93.5967194695,2.87197908922
100.0,95.0,96.2296319349,95.2620229084,94.8174098281,93.3646730521,2.91517819162
100.0,95.0,96.126662812,94.9225375595,94.7377832194,93.1475973714,2.95539760438
100.0,95.0,96.0253956581,94.6049544911,94.6594727529,92.9445265732,2.99275746131
100.0,95.0,96.0084469696,94.6304412982,94.5824566744,92.7545571169,2.97559517856
95.0,95.0,95.9917784246,94.654283795,94.5067135889,92.5768437545,2.95774642065
95.0,95.0,96.0580300209,94.9991687115,94.5148670832,92.7331764155,2.97559517856
100.0,100.0,96.0405419214,94.999222343,94.5228858091,92.8794230984,2.97559517856
100.0,100.0,96.0233428814,94.9992725144,94.5307719941,93.0162345114,2.95774642065
95.0,95.0,96.006428123,94.999319449,94.4558832008,92.8216387364,2.93919868142
100.0,100.0,95.9897929474,94.9993633555,94.4648768669,92.9621781728,2.93919868142
95.0,95.0,95.9734327334,94.9994044293,94.5563665055,93.4162311939,2.91993864091
95.0,95.0,95.9573429361,94.9994428533,94.6463439186,93.8409904717,2.91993864091
95.0,95.0,95.941519086,94.9994787982,94.6521894737,93.91576528,2.91993864091
95.0,95.0,95.8433121589,94.676931779,94.5752937799,93.6631352619,2.97092391166
95.0,95.0,95.7467284869,94.3751942448,94.4996690893,93.4268039547,3.02047411657
95.0,95.0,95.6517412392,94.0929236484,94.4252943936,93.2057198286,3.06865877325
95.0,95.0,95.6409686567,94.1514447033,94.4347936599,93.3214798397,3.06865877325
95.0,95.0,95.6303741334,94.2061902063,94.4441359134,93.4297714629,3.06865877325
95.0,95.0,95.6199547263,94.2574037414,94.4533237496,93.5310765298,3.06865877325
100.0,100.0,95.6097075407,94.3053131775,94.4623597206,93.625845786,3.06865877325
100.0,100.0,95.5996297301,94.3501316821,94.4712463368,93.7145008965,3.04793873881
100.0,100.0,95.5897184949,94.3920586704,94.4799860668,93.7974363226,3.02650329956
95.0,95.0,95.5799710818,94.4312806917,94.4885813384,93.875021076,3.00433714264
100.0,100.0,95.5703847829,94.4679722599,94.4970345394,93.9476003614,3.00433714264
100.0,100.0,95.5609569353,94.5022966303,94.5053480181,94.0154971123,2.98142397
100.0,100.0,95.5516849198,94.5344065251,94.5135240839,94.0790134276,2.95774642065
100.0,100.0,95.5425661608,94.5644448138,94.5215650082,94.1384319161,2.93328598447
100.0,100.0,95.5335981251,94.5925451484,94.5294730246,94.1940169538,2.90802290607
100.0,100.0,95.5247783214,94.6188325582,94.5372503299,94.24601586,2.88193607763
100.0,100.0,95.5161042995,94.643424006,94.5448990848,94.2946599981,2.85500291885
100.0,100.0,95.5075736499,94.6664289089,94.552421414,94.3401658047,2.82719924228
100.0,100.0,95.4991840028,94.6879496244,94.4771747791,94.0601551076,2.7984991017
100.0,100.0,95.4909330276,94.7080819067,94.4031718901,93.7982096168,2.76887462097
95.0,95.0,95.4828184321,94.7269153321,94.3303921895,93.553163835,2.73829580011
95.0,95.0,95.4748379621,94.7445336978,94.2588154591,93.3239274586,2.73829580011
95.0,95.0,95.4669894008,94.7610153947,94.1884218151,93.1094805258,2.73829580011
95.0,95.0,95.4592705677,94.7764337563,94.2018363306,93.2314495241,2.73829580011
95.0,95.0,95.4516793186,94.7908573849,94.2150291185,93.3455495548,2.73829580011
95.0,95.0,95.4442135448,94.8043504569,94.2280038438,93.4522882932,2.73829580011
95.0,95.0,95.5195158002,95.1395536532,94.2407641109,93.5521406614,2.76887462097
95.0,95.0,95.5935733903,95.4531308369,94.2533134644,93.6455509413,2.7984991017
95.0,95.0,95.666406888,95.7464772345,94.2656553906,93.7329347515,2.82719924228
95.0,95.0,95.7380365262,96.0208980581,94.277793318,93.8146808966,2.85500291885
95.0,95.0,95.7258375754,95.9550336672,94.2897306186,93.8911530968,2.85500291885
95.0,95.0,95.7138402601,95.8934185919,94.3014706083,93.9626916067,2.85500291885
95.0,95.0,95.7020412475,95.8357786828,94.3130165487,94.0296147289,2.85500291885
100.0,100.0,95.6904372599,95.7818574774,94.3243716471,94.0922202302,2.85500291885
95.0,95.0,95.6790250738,95.7314150595,94.3355390579,94.150786667,2.82719924228
95.0,95.0,95.6678015189,95.6842269912,94.3465218834,94.2055746239,2.82719924228
95.0,95.0,95.6567634773,95.6400833143,94.3573231745,94.256827874,2.82719924228
95.0,95.0,95.6459078826,95.5987876166,94.2853013039,93.9821938176,2.82719924228
95.0,95.0,95.6352317192,95.5601561575,94.2971145055,94.0478587326,2.82719924228
95.0,95.0,95.6247320214,95.5240170506,94.2260878194,93.7867065563,2.82719924228
95.0,95.0,95.6144058723,95.4902094989,94.1562351282,93.5424029075,2.82719924228
95.0,95.0,95.6042504033,95.4585830796,94.0875370269,93.3138607845,2.82719924228
95.0,95.0,95.5942627934,95.4289970745,94.0199744314,93.1000633145,2.82719924228
95.0,95.0,95.5844402678,95.4013198439,93.9535285731,92.9000592297,2.82719924228
100.0,100.0,95.5747800981,95.375428241,93.8881809933,92.7129586342,2.82719924228
100.0,100.0,95.5652796006,95.3512070642,93.8239135389,92.5379290449,2.7984991017
95.0,95.0,95.5559361362,95.3285485439,93.7607083564,92.3741916872,2.76887462097
95.0,95.0,95.5467471091,95.3073518637,93.7811925158,92.5435986751,2.76887462097
95.0,95.0,95.5377099668,95.2875227112,93.718693466,92.3794955348,2.76887462097
95.0,95.0,95.5288221988,95.2689728588,93.6572274583,92.2259796938,2.76887462097
95.0,95.0,95.520081336,95.2516197712,93.6794220457,92.4049487458,2.76887462097
95.0,95.0,95.5114849503,95.2353862376,93.7838944086,92.8949520526,2.76887462097
95.0,95.0,95.5030306536,95.2202000287,93.8039953275,93.0307615976,2.76887462097
95.0,95.0,95.4947160973,95.2059935752,93.8237639998,93.1578092364,2.76887462097
95.0,95.0,95.4865389717,95.1927036671,93.760561289,92.9540796083,2.76887462097
95.0,95.0,95.4784970053,95.1802711725,93.6984032512,92.7634938271,2.76887462097
95.0,95.0,95.4705879639,95.1686407743,93.6372726189,92.5852039028,2.76887462097
95.0,95.0,95.4628096504,95.1577607243,93.5771524104,92.4184165542,2.76887462097
95.0,95.0,95.4551599041,95.1475826131,93.5180259242,92.2623896797,2.76887462097
95.0,95.0,95.4476365999,95.1380611542,93.4598767354,92.1164290552,2.76887462097
95.0,95.0,95.5228822759,95.4517346281,93.4026886902,91.9798852452,2.7984991017
95.0,95.0,95.5968842218,95.7451711037,93.3464459019,91.8521507133,2.82719924228
95.0,95.0,95.669662995,96.0196761938,93.2911327465,91.7326571189,2.85500291885
95.0,100.0,95.6585941852,95.9538906329,93.2367338582,91.6208727886,2.85500291885
90.0,90.0,95.6477083309,95.8923493017,93.183234125,91.5163003506,2.85500291885
90.0,95.0,95.637002408,95.834778379,93.1306186849,91.4184745216,2.80871659106
95.0,95.0,95.4611841864,95.1357604191,93.2441621777,91.9721213266,2.92706479828
95.0,95.0,95.3709166792,94.8044210372,93.1905396624,91.8448876926,2.97092391166
95.0,95.0,95.2821411969,94.4944583897,93.1378034696,91.7258626802,3.01356885142
100.0,100.0,95.277477706,94.5270739774,93.0859389494,91.6145167009,3.01356885142
95.0,95.0,95.2728912977,94.5575853337,93.1175763222,91.8329349782,2.98607881119
100.0,90.0,95.2683806977,94.5861282154,93.1486907631,92.0372617538,2.98607881119
100.0,90.0,95.2639446531,94.6128296209,93.1792909158,92.2284061568,2.95774642065
100.0,90.0,95.1769373035,94.3152277098,93.1267406527,92.0846380176,2.96946263377
95.0,95.0,95.0913680919,94.0368259221,93.075058989,91.9501452423,2.97880242529
95.0,95.0,95.0072132474,93.77638554,92.9415869396,91.5017487751,3.01731116504
95.0,95.0,94.924449392,93.5327477633,92.8929656679,91.4048617573,3.05476631221
95.0,95.0,94.9256981624,93.6274091979,92.9277926817,91.6368061601,3.05476631221
95.0,95.0,94.926926292,93.7159634432,92.9620440423,91.8537864078,3.05476631221
95.0,95.0,94.8454894937,93.4762238662,92.9957292647,92.0567679299,3.09120616517
95.0,95.0,94.7653987583,93.2519513587,92.9462130785,91.9240732247,3.12666622246
95.0,95.0,94.6866318367,93.0421480452,92.8975153417,91.7999394683,3.1611794564
100.0,100.0,94.6918114758,93.1684610746,92.9322671542,92.0063949865,3.1611794564
100.0,95.0,94.6969055009,93.2866248762,92.9664445567,92.1995307938,3.12888647214
100.0,95.0,94.6192706993,93.0745845616,92.9174124152,92.0576255813,3.12888647214
100.0,95.0,94.5429191175,92.8762242673,92.8691907224,91.9248755438,3.12666622246
100.0,95.0,94.4678295453,92.6906614114,92.8217660824,91.8006900248,3.12222098656
100.0,95.0,94.393981123,92.5170703526,92.7751253207,91.6845164748,3.11554124066
100.0,95.0,94.3213533359,92.3546787169,92.7292554807,91.5758379926,3.10661257106
100.0,95.0,94.249926008,92.202763961,92.7667884479,91.7967516705,3.09541551689
100.0,95.0,94.2623239252,92.3832308022,92.8037010356,92.003412853,3.0550504633
100.0,95.0,94.2745169182,92.5520546214,92.8400034978,92.1967410561,3.01356885142
100.0,95.0,94.203863746,92.3874059362,92.7930612912,92.0550158267,2.99739470207
100.0,95.0,94.2170230229,92.5559603919,92.829539617,92.2450148056,2.95334085778
100.0,95.0,94.1473201631,92.3910597215,92.8654149952,92.4227557859,2.93328598447
100.0,95.0,94.0787694166,92.236797804,92.8180527639,92.266448961,2.91070819943
100.0,95.0,94.0113517403,92.0924882682,92.7714733794,92.1202264474,2.8855482822
100.0,95.0,93.9450484057,91.9574890251,92.725663902,91.9834376443,2.85773803325
95.0,95.0,93.879840994,91.8311994106,92.6806116061,91.8554739253,2.82719924228
95.0,95.0,93.8157113908,91.7130575131,92.6363039763,91.7357659301,2.84769643747
95.0,95.0,93.7526417811,91.6025376736,92.5927287039,91.6237810314,2.86744175568
90.0,90.0,93.6906146442,91.4991481462,92.549873684,91.5190209649,2.88645062702
90.0,90.0,93.6296127492,91.402428911,92.5077270116,91.4210196123,2.88645062702
90.0,90.0,93.5696191501,91.3119496264,92.4662769783,91.3293409276,2.88645062702
90.0,90.0,93.5106171807,91.227307715,92.4255120696,91.2435769968,2.88645062702
90.0,90.0,93.4525904504,91.1481265721,92.385420961,91.1633462228,2.88645062702
90.0,90.0,93.3955228397,91.0740538901,92.3459925154,91.0882916278,2.88645062702
90.0,90.0,93.3393984952,91.0047600907,92.3072157796,91.0180792647,2.88645062702
90.0,90.0,93.2842018259,90.939936859,92.2690799816,90.9523967315,2.88645062702
95.0,90.0,93.2299174982,90.8792957714,92.2315745273,90.8909517811,2.88645062702
95.0,90.0,93.1765304321,90.8225670119,92.1946889979,90.833471021,2.90473750966
100.0,95.0,93.2066704249,91.0920788176,92.2410577748,91.1022793423,2.90473750966
95.0,95.0,93.153667608,91.0216221197,92.2040154976,91.031164546,2.86744175568
95.0,95.0,93.1015408707,90.9557110152,92.1675854893,90.9646378011,2.88404374678
95.0,90.0,93.2155649885,91.5392135303,92.2970468862,91.5475643946,2.93919868142
95.0,95.0,93.3277044102,92.0850707219,92.3417237972,91.7703021755,2.99275746131
95.0,100.0,93.3553456596,92.2731306754,92.3856622468,91.9786697771,2.99275746131
95.0,100.0,93.3825300289,92.4490577286,92.4288744411,92.1735943076,2.99275746131
95.0,95.0,93.4092650697,92.6136346493,92.4713723842,92.355943062,2.99275746131
90.0,90.0,93.4355582091,92.7675937042,92.513167882,92.5265273806,2.99275746131
